fid,per_dutch,per_west,per_nonwes,avg_woz,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cine_1,Dis_City_1,Dis_Doct_1,Dis_IceC_1,Dis_Libr_1,Dis_Mark_1,Dis_Metr_1,Dis_Park_1,Dis_Play_1,Dis_Scho_1,Dis_Supe_1,Dis_Swim_1,Dis_Tram_1,INDEX_WALK,num_inh_2,Foot_Criti,FMC_INDEX_FOOT_SLOW_Dis_Metro_pc,FMC_INDEX_FOOT_SLOW_Dis_Tram_pc,FMC_INDEX_FOOT_SLOW_DisBicycleShop_All.geojson_footslow — DisBicycleShop_All_pc,FMC_INDEX_FOOT_SLOW_DisBowling_All.geojson_footslow — DisBowling_All_pc,FMC_INDEX_FOOT_SLOW_DisCinema_All.geojson_footslow — DisCinema_All_pc,FMC_INDEX_FOOT_SLOW_DisCityOffice_All.geojson_footslow — DisCityOffice_All_pc,FMC_INDEX_FOOT_SLOW_DisDoctors_House_All.geojson_footslow — DisDoctors_House_All_pc,FMC_INDEX_FOOT_SLOW_DisIce_Cream_All.geojson_footslow — DisIce_Cream_All_pc,FMC_INDEX_FOOT_SLOW_DisLibraries_All.geojson_footslow — DisLibraries_All_pc,FMC_INDEX_FOOT_SLOW_DisMarkets_All.geojson_footslow — DisMarkets_All_pc,FMC_INDEX_FOOT_SLOW_DisPark_City_All.geojson_footslow — DisPark_City_All_pc,FMC_INDEX_FOOT_SLOW_DisPlaygrounds_All.geojson_footslow — DisPlaygrounds_All_pc,FMC_INDEX_FOOT_SLOW_DisSchools_Montesori_All.geojson_footslow — DisSchools_Montesori_All_pc,FMC_INDEX_FOOT_SLOW_DisSupermarket_All.geojson_footslow — DisSupermarket_All_pc,FMC_INDEX_FOOT_SLOW_DisSwimmingpool_Indoor_All.geojson_footslow — DisSwimmingpool_Indoor_All_pc,FMC_INDEX_FOOT_SLOW_IND_FOOTSLOW,FMC_INDEX_CYCLE_SLOW_Dis_BicycleShop_All.geojson_bikeslow — Dis_BicycleShop_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Bowling_All.geojson_bikeslow — Dis_Bowling_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Cinema_All.geojson_bikeslow — Dis_Cinema_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_CityOffice_All.geojson_bikeslow — Dis_CityOffice_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Doctors_House_All.geojson_bikeslow — Dis_Doctors_House_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Ice_Cream_All.geojson_bikeslow — Dis_Ice_Cream_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Libraries_All.geojson_bikeslow — Dis_Libraries_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Markets_All.geojson_bikeslow — Dis_Markets_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_MetroStops_All.geojson_bikeslow — Dis_MetroStops_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Park_City_All.geojson_bikeslow — Dis_Park_City_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Playgrounds_All.geojson_bikeslow — Dis_Playgrounds_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Schools_Montesori_All.geojson_bikeslow — Dis_Schools_Montesori_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Supermarket_All.geojson_bikeslow — Dis_Supermarket_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Swimmingpool_Indoor_All.geojson_bikeslow — Dis_Swimmingpool_Indoor_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_TramStops_All.geojson_bikeslow — Dis_TramStops_All_pc,FMC_INDEX_CYCLE_SLOW_INDEX_CY_SL,FMC_INDEX_CYCLE_DIS_BicycleShop_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Bowling_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Cinema_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_CityOffice_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Doctors_House_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Ice_Cream_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Libraries_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Markets_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_MetroStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Park_City_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Playgrounds_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Schools_Montesori_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Supermarket_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Swimmingpool_Indoor_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_TramStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_FMC_IND_CYCLE,Zone-Grid2_ZONE
"117984","0","50","50","195",100,10003.9838159606,100,0,0,0,100,0,3.09109514373754,100,100,100,100,100,0,100,0.6,"225",0.667,100,100,100,0,0,0,0,0,0,0,7.69254342486725,100,13.0575819710725,100,0,0.34716675026396,100,100,0,0,100,100,100,100,100,100,100,100,100,64.688754311027,100,0.843125836207351,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117985","-99997","-99997","-99997","-99997",100,10003.9847275214,100,0,0,0.927583046209289,100,0,0,100,100,100,100,100,0,100,0.6,"10",0.67,100,100,100,0,0,0,0,0,0,0,65.5000446949798,100,0,100,0,0.377000029796653,100,100,1.13275058465965,0,100,100,100,100,100,100,100,100,100,99.9476320837552,100,0.867386921778943,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Outer
"117986","60","30","10","408",100,10003.9865426607,100,0,0,100,100,0,0,100,100,100,100,100,0,100,0.67,"250",1,27.1901673998055,100,100,100,0,0,0,98.7715373090054,0,0,100,6.93437702038813,0,100,0,0.421930721152799,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117987","70","20","10","451",100,10003.9874466881,100,0,0,100,100,0,0,100,100,100,100,100,0,100,0.67,"265",1,0,100,100,100,0,0,5.9102575381909,100,0,0,100,0,0,100,0,0.403940171692127,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117988","60","30","10","509",100,10003.9883477166,100,0,0,100,100,42.1178846286991,0,100,100,100,100,100,0,100,0.69,"305",1,0,100,100,100,0,0,92.1617569140288,100,0,0,100,0,0,100,0,0.461441171276019,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117989","60","30","10","430",100,10003.9892464774,100,0,0,100,100,99.9988175704464,0,100,100,100,95.2998740055408,100,0,100,0.73,"310",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117990","60","30","10","472",100,10003.9901419599,100,0,0,100,100,100,0,62.1056710652621,100,100,54.0385660186068,100,0,100,0.68,"210",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117991","60","30","20","398",100,10003.991036918,100,0,0,100,100,100,0,0.582165604778506,100,100,1.026622442753,100,0,100,0.6,"270",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117992","60","20","10","443",100,10003.9919311274,100,0,0,100,100,100,0,0,100,100,0,100,0,100,0.6,"315",1,0,100,100,100,0,0,100,100,1.82341920797303,0,100,0,0,100,0,0.467882279471982,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117993","60","30","10","769",100,10003.9928179532,100,0,0,100,100,100,0,0,100,100,0,100,0,100,0.6,"235",1,0,100,100,100,0,0,100,100,10.9776710364593,0,100,0,0,100,0,0.473985114024306,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117994","80","-99997","-99997","-99997",100,10003.9937050221,100,0,0,100,100,100,0,0,100,100,0,100,0,100,0.6,"30",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117995","70","30","-99997","-99997",100,10003.9945891863,100,0,0,100,100,100,0,0,100,66.067677580949,0,100,0,100,0.58,"20",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117996","60","30","10","1419",100,10003.9954702733,100,0,0,100,100,100,0,0,100,1.30642587644854,0,100,0,100,0.53,"125",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117997","50","40","10","1014",100,10003.9963500695,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0.53,"170",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117998","50","30","10","1022",100,10003.9972270327,100,0,0,100,100,100,0,0,100,0,67.5464045815793,100,0,100,0.58,"120",1,0,100,100,100,0,0,100,100,0,0,100,0,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"117999","50","40","10","991",100,10003.9981016461,100,0,0,100,100,100,0,0,100,0,100,100,0,100,0.6,"240",1,0,100,100,92.8792349175734,0,0,100,100,0,0,100,0,0,100,0,0.461919489945049,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118000","60","30","10","1180",100,10003.9989735037,100,0,0,100,100,100,0,0,100,0,100,100,0,100,0.6,"245",1,0,100,100,25.2748603819797,0,0,100,100,0,0,100,0,0,100,0,0.41684990692132,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118001","50","50","10","1236",100,10003.9998426633,100,0,0,100,100,100,0,0,100,0,100,100,0,100,0.6,"125",1,0,100,100,48.0052376802227,0,0,100,78.1191656745189,0,0,73.6901572510913,0,0,100,0,0.399876373737222,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118002","60","30","10","1420",100,10004.0007098904,100,0,0,100,100,100,0,0,100,0,100,100,6.46495771156772,100,0.6,"150",1,0,100,100,73.0337627221851,0,0,100,85.5717088084259,4.13765820950956,0,21.298257838556,0,34.1410687621647,100,0,0.412121637560561,100,100,100,0.209670163632066,100,100,100,100,100,100,100,100,100,100,100,0.933473113442421,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118003","50","40","10","2464",100,10004.0015745731,100,0,0,100,100,100,0,0,100,6.30226473862421,100,100,95.5827334581819,100,0.67,"70",1,0,100,100,95.633597105336,0,0,100,100,95.3216831789219,0,49.5722836783339,0,100,100,0,0.560351709308395,100,100,100,57.8450360501197,100,100,100,100,100,100,100,100,100,100,100,0.97189669070008,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118004","50","40","-99997","2411",100,10004.0024369135,100,0,0,100,100,100,0,0,100,99.7737744279,100,100,100,100,0.73,"30",1,0,100,100,100,0,0,100,100,100,0,80.8043523233976,0,100,100,0,0.587202901548932,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118005","70","30","0","1897",100,10004.0032964079,100,0,0,100,100,100,48.9997666674683,74.0964365484197,100,100,100,100,100,100,0.82,"145",1,0,100,100,100,0,0,100,100,100,0,99.9418286493184,0,100,100,0,0.599961219099546,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118006","70","30","10","921",100,10004.0041537322,100,8.72335685038294,0,100,100,100,100,100,100,100,100,100,100,100,0.87,"120",1,0,100,100,96.3587592189793,0,0,100,100,100,0,100,0,100,100,0,0.597572506145986,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118007","80","20","-99997","1074",100,10004.0050085094,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"50",1,0,100,100,92.624481430794,0,0,100,100,100,0,100,52.9361386570046,100,100,0,0.630373746725199,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118008","50","40","10","775",100,10004.0058604656,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"240",1,48.3312428965792,100,100,100,0,0,100,100,100,24.0201038401486,99.9961206676361,100,100,100,37.1596278531441,0.739671396838339,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118009","60","20","20","547",100,10004.006710697,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"200",1,100,100,100,100,10.1182295695912,0,100,100,100,100,48.253860440041,100,100,100,97.4584998916341,0.837220393267511,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118010","60","30","10","589",100,10004.0075585051,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"180",1,100,100,100,100,97.5224018330589,0,100,100,100,100,0,100,100,100,100,0.865014934555373,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118011","60","30","10","567",100,10004.0084028002,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"190",1,100,100,100,100,100,0,100,100,100,100,67.0470873130867,100,100,100,100,0.911364724875391,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118012","60","30","20","500",100,10004.0092453314,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"320",1,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118013","50","40","10","543",100,10004.010085105,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"195",1,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118014","50","30","20","417",100,10004.0109232059,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"330",1,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118015","40","20","40","407",100,10004.0117578311,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"385",1,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118016","60","20","20","416",100,10004.0125904949,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"290",1,100,100,100,95.8545461903126,100,0,100,100,100,100,100,100,100,100,100,0.930569697460208,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118017","50","30","20","407",100,10004.0134209627,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"285",1,100,100,100,31.148545431597,100,0,100,100,100,100,100,100,100,100,96.9383793950184,0.885391283217744,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118018","60","30","20","507",100,10004.0142483246,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"200",1,100,100,100,0,100,0,100,100,100,100,100,100,100,100,26.2063426160164,0.817470895077344,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118019","60","30","-99997","583",100,10004.0150739327,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"105",1,100,100,100,0,100,0,100,100,100,100,100,100,100,100,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118020","60","30","10","564",100,10004.0158966184,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"250",1,100,100,100,0,100,0,100,100,100,100,100,100,100,100,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118021","60","30","10","532",100,10004.0167170586,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"140",1,100,100,100,4.96885388418199,100,0,100,100,100,100,100,100,100,100,0,0.803312569256121,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118022","50","40","20","412",100,10004.0175350076,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.93,"250",1,100,100,100,0,100,0,100,100,100,100,100,100,100,100,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118023","40","30","30","423",100,10004.0183490654,100,100,0,100,100,100,100,100,100,100,100,100,66.057741189806,100,0.91,"430",1,100,100,100,0,100,0,100,100,100,68.2490699555474,100,100,100,100,0,0.778832713303698,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118024","50","20","30","450",100,10004.0191637455,100,100,0,100,100,100,100,100,100,100,100,100,0,100,0.87,"350",1,100,100,100,0,100,0,100,100,100,0,100,100,100,100,0,0.733333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118025","50","30","20","436",100,10004.0199742643,100,100,0,100,100,100,100,100,100,100,100,100,0,100,0.87,"320",1,22.6466577236026,100,100,0,100,0,100,100,100,0,100,100,100,100,0,0.681764438482402,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118026","60","20","20","421",100,10004.020782575,100,100,0,100,100,100,95.985147038907,100,100,100,100,100,0,100,0.86,"250",1,0,100,100,0,79.6484448929598,0,100,100,100,0,100,100,100,100,0,0.653098963261973,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118027","60","30","20","524",100,10004.0215876037,100,100,0,100,100,100,3.44738858380704,100,100,100,100,100,0,100,0.8,"85",1,0,100,100,2.56974801755958,0,0,100,73.9402174144625,100,0,100,100,100,100,0,0.584339976954681,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118028","70","30","-99997","527",100,10004.0223913072,100,100,0,100,100,100,0,100,100,100,100,100,0,100,0.8,"45",1,24.0745138819859,100,100,99.175098871653,20.0315469883446,0,100,0,100,0,33.700521944311,100,100,100,0,0.58465445445753,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118029","50","30","20","747",100,10004.0231914995,100,100,0,100,100,100,0,100,100,100,100,100,0,100,0.8,"55",1,73.6832946755095,100,100,100,99.9015422536493,0,100,0,100,0,0,100,100,100,0,0.649056557952773,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118030","60","40","10","752",100,10004.023989764,100,100,0,100,97.0618369804994,100,0,100,100,100,100,100,0,100,0.8,"145",1,99.9770348303307,100,100,100,100,0,100,0,61.5947610775041,0,8.8349404489045,100,100,100,0,0.646937824237826,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118031","60","30","10","546",100,10004.0247856211,100,100,0,100,6.33506033367199,100,0,100,100,100,100,100,28.9417745254392,100,0.76,"110",1,100,100,100,100,100,0,100,0,0,0,67.3456357579983,100,100,100,0,0.644897090505332,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118032","40","20","50","354",100,10004.0255791014,100,100,24.668447923434,100,0,100,0,100,100,100,100,100,100,100,0.82,"60",1,100,100,100,100,100,0,100,0,0,0,99.863797715353,100,100,100,0,0.666575865143569,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118033","40","10","50","389",100,10004.0263699275,100,100,100,100,0,100,0,100,100,100,100,100,100,100,0.87,"125",1,100,100,100,100,100,0,100,0,20.3345141034683,0,100,100,100,100,0,0.680223009402312,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118034","40","20","40","336",100,10004.0271587875,100,100,100,100,42.9386480407258,100,0,100,100,100,100,100,100,100,0.9,"210",1,100,100,100,100,100,0,100,0,70.4908581575382,0,100,43.9000339907346,91.4085732484505,100,3.28628728547892,0.672723835121468,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118035","20","10","60","364",100,10004.0279446039,100,100,100,100,100,100,8.04480828499494,100,100,100,100,100,100,100,0.94,"425",1,100,100,100,100,100,1.08234559291923,100,0,99.8166185651141,0,100,0,1.83287691767584,100,93.247877563842,0.663986479093034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118036","40","10","50","351",100,10004.0287281172,100,100,100,100,100,100,49.1515975797328,100,100,100,100,100,100,100,0.97,"290",1,100,100,100,100,100,88.8126421500611,100,0,100,0,100,0,0,100,100,0.725875094766707,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118037","20","10","60","377",100,10004.0295094736,100,100,100,100,100,100,90.9044334398907,100,100,100,100,100,100,100,0.99,"295",1,94.3341829744673,100,100,100,96.2648212549994,100,100,31.1091156839954,100,0,100,0,0,100,100,0.747805413275641,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118038","50","10","30","450",100,10004.0302875647,100,100,100,100,100,100,100,100,100,100,38.3920815830706,100,100,100,0.96,"165",1,0.860571649148029,100,100,100,62.1846502622491,100,100,100,100,0,100,0,0,100,100,0.708696814607598,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118039","60","20","30","544",100,10004.0310640121,100,100,100,100,100,100,100,100,100,100,74.5715264557957,100,100,100,0.98,"80",1,0,100,100,100,13.8572060851703,100,90.8260463033934,100,100,0,100,0,0,100,100,0.669788834925709,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118040","50","20","30","595",100,10004.0318379533,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,"165",1,0,100,100,100,0,100,95.0028511295946,100,100,0,100,0,0,100,100,0.663335234086396,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118041","70","10","10","593",100,10004.0326090269,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,"215",1,0,100,100,100,0,100,100,100,100,0,100,0,0,100,100,0.666666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118042","70","20","10","645",100,10004.0333778793,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,"275",1,0,100,100,100,0,100,100,100,100,0,100,0,58.531608405675,100,100,0.705687738937117,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118043","70","20","10","580",100,10004.0341444034,100,65.7549332053172,100,100,100,100,100,100,100,100,100,100,100,100,0.98,"60",1,0,100,100,100,0,100,100,100,100,0,100,0,100,100,100,0.733333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118044","70","10","10","478",100,10004.0349083785,100,0,100,100,100,100,100,100,100,100,100,100,100,100,0.93,"95",1,0,100,100,100,0,100,100,100,100,0,100,0,100,100,100,0.733333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118045","70","20","10","518",100,10004.0356698232,100,0,100,100,100,100,100,59.6219205317873,100,100,100,100,100,100,0.91,"130",1,0,100,100,100,0,100,98.2502605074305,100,100,0,100,0,100,100,100,0.732166840338287,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118046","70","30","10","667",100,10004.0364282848,100,0,100,100,100,100,100,0,100,85.3703023577249,100,100,100,100,0.86,"165",1,0,100,100,100,0,100,100,100,100,0,100,0,100,100,100,0.733333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"118047","70","20","20","556",100,10004.0371854184,100,0,100,100,100,100,86.8917681015239,0,100,51.7790327190193,100,100,100,100,0.83,"210",1,0,100,100,100,0,100,100,100,47.1735518895058,0,100,0,100,100,100,0.69811570125967,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
