fid,crs28992re,num_inhabi,num_0_15,num_15_25,num_25_45,num_45_65,num_65+,per_dutch,per_west,per_nonwes,avg_woz,num_social,Dis_Bicycl,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cinema,Dis_Cine_1,Dis_CityOf,Dis_City_1,Dis_Doctor,Dis_Doct_1,Dis_IceCre,Dis_IceC_1,Dis_Librar,Dis_Libr_1,Dis_Market,Dis_Mark_1,Dis_MetroS,Dis_Metr_1,Dis_Park_C,Dis_Park_1,Dis_Playgr,Dis_Play_1,Dis_School,Dis_Scho_1,Dis_Superm,Dis_Supe_1,Dis_Swimmi,Dis_Swim_1,Dis_TramSt,Dis_Tram_1,INDEX_WALK,VALUEPET,num_inh_2,,CR_FOOT_I,Old People_per_old_65
121495,E1197N4838,20,5,-99997,-99997,5,10,50,20,30,-99997,-99997,10004.00749,100,10004.00749,100,10004.00749,100,0,0,10004.00749,100,10004.00749,100,10004.00749,100,0,0,10004.00749,100,10004.00749,100,10004.00749,100,1411.706627,14.11141113,10004.00749,100,0,0,10004.00749,100,0.74,14.8,20,20,1,50
121494,E1196N4838,35,5,-99997,10,10,5,30,50,-99997,532,-99997,10004.00663,100,10004.00663,100,10004.00663,100,0,0,10004.00663,100,10004.00663,100,10004.00663,100,0,0,10004.00663,100,10004.00663,100,9939.592748,99.35611918,0,0,10004.00663,100,0,0,10004.00663,100,0.73,25.55,35,35,1,14
121493,E1195N4838,35,5,5,10,10,5,40,30,30,385,-99997,10004.00576,100,10004.00576,100,10004.00576,100,0,0,10004.00576,100,10004.00576,100,10004.00576,100,0,0,10004.00576,100,10004.00576,100,2082.043528,20.81209845,0,0,10004.00576,100,0,0,10004.00576,100,0.68,23.8,35,35,1,14
124863,E1197N4822,220,10,25,110,30,40,40,30,30,319,15,10004.01528,100,10004.01528,100,10004.01528,100,0,0,0,0,0,0,10004.01528,100,0,0,0,0,10004.01528,100,10004.01528,100,0,0,10004.01528,100,0,0,10004.01528,100,0.53,116.6,220,146.74,0.667,18
124864,E1198N4822,130,15,10,65,25,10,20,50,30,370,-99997,10004.01614,100,10004.01614,100,7953.187738,79.49994908,0,0,191.2090961,1.911323346,0,0,10004.01614,100,0,0,0,0,10004.01614,100,10004.01614,100,0,0,10004.01614,100,0,0,10004.01614,100,0.52,67.6,130,87.49,0.673,8
124705,E1210N4823,70,-99997,5,10,15,35,70,20,10,815,-99997,0,0,10004.02586,100,0,0,7583.442249,75.80390493,10004.02586,100,0,0,8388.008274,83.84632742,10004.02586,100,10004.02586,100,10004.02586,100,0,0,0,0,10004.02586,100,0,0,10004.02586,100,0.57,39.9,70,70,1,50
124704,E1209N4823,90,-99997,-99997,10,25,50,60,30,10,737,-99997,0,0,10004.02502,100,0,0,557.2413677,5.570171672,10004.02502,100,0,0,10004.02502,100,10004.02502,100,10004.02502,100,10004.02502,100,0,0,0,0,10004.02502,100,0,0,10004.02502,100,0.54,48.6,90,90,1,56
124703,E1208N4823,55,5,10,15,10,20,50,40,10,559,5,0,0,10004.02418,100,0,0,0,0,10004.02418,100,0,0,10004.02418,100,10004.02418,100,10004.02418,100,10004.02418,100,0,0,0,0,10004.02418,100,0,0,10004.02418,100,0.53,29.15,55,55,1,36
124702,E1207N4823,85,-99997,10,50,20,10,40,30,30,325,5,0,0,10004.02334,100,0,0,0,0,10004.02334,100,0,0,10004.02334,100,10004.02334,100,10004.02334,100,10004.02334,100,1898.699048,18.97935444,0,0,10004.02334,100,0,0,10004.02334,100,0.55,46.75,85,85,1,12
124701,E1206N4823,185,15,25,85,35,25,40,30,30,319,15,4128.949236,41.27289034,10004.0225,100,0,0,0,0,10004.0225,100,0,0,10004.0225,100,10004.0225,100,5289.691923,52.87564999,10004.0225,100,9250.625429,92.4690586,0,0,10004.0225,100,0,0,10004.0225,100,0.59,109.15,185,185,1,14
124700,E1205N4823,85,10,15,35,15,10,30,40,30,477,-99997,10004.02166,100,10004.02166,100,0,0,0,0,10004.02166,100,0,0,10004.02166,100,10004.02166,100,0,0,10004.02166,100,10004.02166,100,0,0,10004.02166,100,0,0,10004.02166,100,0.6,51,85,85,1,12
124699,E1204N4823,130,15,10,55,25,20,40,40,30,476,5,10004.02081,100,10004.02081,100,0,0,0,0,10004.02081,100,0,0,10004.02081,100,10004.02081,100,0,0,10004.02081,100,10004.02081,100,0,0,10004.02081,100,0,0,10004.02081,100,0.6,78,130,130,1,15
124698,E1203N4823,135,10,10,70,25,20,30,40,30,320,5,10004.01996,100,10004.01996,100,0,0,0,0,10004.01996,100,0,0,10004.01996,100,10004.01996,100,0,0,10004.01996,100,10004.01996,100,0,0,10004.01996,100,0,0,10004.01996,100,0.6,81,135,135,1,15
124697,E1202N4823,55,-99997,-99997,25,10,15,40,30,30,327,5,10004.01911,100,10004.01911,100,0,0,0,0,10004.01911,100,0,0,10004.01911,100,9066.060716,90.62418434,0,0,10004.01911,100,10004.01911,100,0,0,10004.01911,100,0,0,10004.01911,100,0.59,32.45,55,55,1,27
124696,E1201N4823,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,447,-99997,10004.01825,100,10004.01825,100,0,0,0,0,10004.01825,100,0,0,10004.01825,100,1018.790816,10.18381605,0,0,10004.01825,100,10004.01825,100,0,0,10004.01825,100,0,0,10004.01825,100,0.54,1.08,2,2,1,100
124695,E1200N4823,95,10,15,60,10,10,40,30,30,305,-99997,10004.01739,100,10004.01739,100,1063.399752,10.62972714,0,0,10004.01739,100,0,0,10004.01739,100,0,0,0,0,10004.01739,100,10004.01739,100,0,0,10004.01739,100,0,0,10004.01739,100,0.54,51.3,95,95,1,11
124694,E1198N4823,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,10004.01567,100,10004.01567,100,10004.01567,100,0,0,5746.541147,57.44234451,0,0,10004.01567,100,0,0,0,0,10004.01567,100,10004.01567,100,0,0,10004.01567,100,0,0,10004.01567,100,0.57,5.7,10,8.58,0.858,20
124693,E1195N4823,70,5,5,20,10,30,50,30,20,373,-99997,10004.01307,100,10004.01307,100,10004.01307,100,0,0,0,0,0,0,10004.01307,100,0,0,0,0,10004.01307,100,9816.126032,98.12188331,0,0,10004.01307,100,0,0,10004.01307,100,0.53,37.1,70,46.69,0.667,43
124533,E1196N4824,105,-99997,15,40,25,20,50,30,20,359,-99997,10004.01347,100,10004.01347,100,10004.01347,100,0,0,0,0,0,0,10004.01347,100,0,0,0,0,10004.01347,100,10004.01347,100,0,0,10004.01347,100,0,0,10004.01347,100,0.53,55.65,105,70.035,0.667,19
124160,E1195N4826,50,5,10,-99997,15,15,60,30,10,1076,-99997,10004.01165,100,10004.01165,100,10004.01165,100,0,0,1360.830297,13.60284598,8182.612645,81.79331381,10004.01165,100,0,0,5491.571236,54.89369092,10004.01165,100,10004.01165,100,0,0,10004.01165,100,0,0,10004.01165,100,0.63,31.5,50,35.6,0.712,30
124862,E1196N4822,5,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,10004.01441,100,10004.01441,100,10004.01441,100,0,0,0,0,0,0,10004.01441,100,0,0,0,0,10004.01441,100,9298.371592,92.94640344,0,0,10004.01441,100,0,0,10004.01441,100,0.53,2.65,5,3.335,0.667,40
124861,E1195N4822,130,-99997,-99997,-99997,20,105,60,20,20,341,15,10004.01354,100,10004.01354,100,10004.01354,100,0,0,0,0,0,0,10004.01354,100,0,0,0,0,10004.01354,100,3110.730215,31.09482212,0,0,10004.01354,100,0,0,10004.01354,100,0.49,63.7,130,86.71,0.667,81
125024,E1195N4821,10,-99997,-99997,-99997,-99997,5,-99997,-99997,-99997,356,-99997,10004.014,100,10004.014,100,10004.014,100,0,0,0,0,0,0,10004.014,100,0,0,0,0,10004.014,100,0,0,0,0,10004.014,100,0,0,10004.014,100,0.47,4.7,10,6.67,0.667,50
125206,E1195N4820,45,10,5,25,-99997,-99997,30,30,40,-99997,5,10004.01447,100,10004.01447,100,8868.678946,88.65120073,0,0,0,0,0,0,9975.661828,99.71658738,0,0,0,0,10004.01447,100,0,0,0,0,10004.01447,100,0,0,10004.01447,100,0.46,20.7,45,30.015,0.667,4
116411,E1199N4856,40,5,5,15,5,10,60,30,-99997,3265,-99997,10003.99972,100,10003.99972,100,10003.99972,100,0,0,10003.99972,100,10003.99972,100,10003.99972,100,8628.010131,86.24560551,0,0,10003.99972,100,1142.814107,11.42357196,10003.99972,100,10003.99972,100,10003.99972,100,10003.99972,100,0.8,32,40,40,1,25
116412,E1200N4856,110,20,10,30,30,15,50,40,10,1443,5,10004.00058,100,10004.00058,100,10004.00058,100,0,0,10004.00058,100,10004.00058,100,10004.00058,100,5439.657676,54.37482369,0,0,10004.00058,100,9868.677473,98.64731012,10004.00058,100,10004.00058,100,10004.00058,100,10004.00058,100,0.84,92.4,110,110,1,14
116413,E1201N4856,180,25,15,55,60,20,50,30,20,1058,5,10004.00143,100,10004.00143,100,10004.00143,100,0,0,10004.00143,100,10004.00143,100,10004.00143,100,9975.829556,99.7183939,5872.719085,58.70370095,10004.00143,100,10004.00143,100,10004.00143,100,10004.00143,100,10004.00143,100,10004.00143,100,0.91,163.8,180,180,1,11
116414,E1202N4856,115,25,20,35,30,10,60,30,0,1445,10,10004.00229,100,10004.00229,100,10004.00229,100,0,0,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,10004.00229,100,0.93,106.95,115,115,1,9
116415,E1203N4856,125,20,15,55,25,15,40,40,20,896,10,10004.00314,100,10004.00314,100,10004.00314,100,0,0,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,10004.00314,100,0.93,116.25,125,125,1,12
116416,E1207N4856,60,10,-99997,20,15,10,40,40,20,1500,-99997,10004.00652,100,10004.00652,100,10004.00652,100,0,0,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,10004.00652,100,0.93,55.8,60,60,1,17
116417,E1208N4856,65,10,-99997,25,20,10,60,30,10,1006,-99997,10004.00737,100,10004.00737,100,10004.00737,100,0,0,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,10004.00737,100,0.93,60.45,65,65,1,15
116418,E1209N4856,175,15,10,65,65,25,60,20,20,450,35,10004.0082,100,10004.0082,100,10004.0082,100,0,0,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,10004.0082,100,0.93,162.75,175,175,1,14
116419,E1210N4856,255,30,15,115,70,25,50,30,20,514,25,10004.00904,100,10004.00904,100,10004.00904,100,0,0,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,10004.00904,100,0.93,237.15,255,255,1,10
116420,E1211N4856,135,15,10,50,40,25,50,40,20,606,15,10004.00987,100,10004.00987,100,10004.00987,100,0,0,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,10004.00987,100,0.93,125.55,135,135,1,19
116421,E1213N4856,110,5,-99997,60,30,10,50,20,30,424,20,10004.01153,100,10004.01153,100,10004.01153,100,0,0,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,10004.01153,100,0.93,102.3,110,110,1,9
116422,E1214N4856,70,5,-99997,45,15,-99997,30,30,30,364,5,10004.01235,100,10004.01235,100,10004.01235,100,0,0,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,10004.01235,100,0.93,65.1,70,70,1,3
116423,E1215N4856,100,10,15,45,20,10,40,40,20,639,5,10004.01318,100,10004.01318,100,10004.01318,100,0,0,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,10004.01318,100,0.93,93,100,100,1,10
116424,E1216N4856,50,-99997,10,20,15,10,60,40,-99997,672,5,10004.014,100,10004.014,100,10004.014,100,648.0649699,6.478049412,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,10004.014,100,0.94,47,50,50,1,20
116425,E1217N4856,125,5,20,70,25,-99997,40,40,20,557,5,10004.01482,100,10004.01482,100,10004.01482,100,3721.913316,37.20419636,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,10004.01482,100,0.96,120,125,125,1,2
116426,E1218N4856,110,10,30,45,25,-99997,60,20,10,674,5,10004.01563,100,10004.01563,100,10004.01563,100,6666.312216,66.63636346,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,10004.01563,100,0.98,107.8,110,110,1,2
116427,E1219N4856,165,20,30,70,35,5,50,30,20,673,10,10004.01644,100,10004.01644,100,10004.01644,100,9400.253468,93.96479426,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,10004.01644,100,1,165,165,165,1,3
116428,E1220N4856,160,10,20,80,40,15,60,30,10,675,10,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,10004.01725,100,1519.786008,15.19175716,10004.01725,100,0.94,150.4,160,160,1,9
116429,E1222N4856,145,20,15,45,45,15,70,20,10,713,10,10004.01887,100,10004.01887,100,10004.01887,100,9856.532682,98.52573063,10004.01887,100,10004.01887,100,10004.01887,100,10004.01887,100,10004.01887,100,10004.01887,100,10004.01887,100,10004.01887,100,10004.01887,100,0,0,10004.01887,100,0.93,134.85,145,145,1,10
116430,E1223N4856,260,30,30,110,70,15,60,20,20,555,25,10004.01967,100,10004.01967,100,10004.01967,100,4729.845343,47.27944864,10004.01967,100,10004.01967,100,10004.01967,100,4186.58842,41.84906225,10004.01967,100,10004.01967,100,10004.01967,100,10004.01967,100,10004.01967,100,0,0,10004.01967,100,0.86,223.6,260,260,1,6
116431,E1224N4856,75,15,-99997,35,20,-99997,50,30,20,552,-99997,10004.02047,100,10004.02047,100,10004.02047,100,59.56839891,0.595444592,10004.02047,100,10004.02047,100,10004.02047,100,0,0,10004.02047,100,10004.02047,100,10004.02047,100,10004.02047,100,10004.02047,100,0,0,10004.02047,100,0.8,60,75,75,1,3
116432,E1225N4856,200,10,20,75,55,35,40,10,50,392,45,10004.02127,100,10004.02127,100,10004.02127,100,0,0,10004.02127,100,10004.02127,100,10004.02127,100,1268.172053,12.67662292,10004.02127,100,10004.02127,100,10004.02127,100,10004.02127,100,10004.02127,100,0,0,10004.02127,100,0.81,162,200,200,1,18
116433,E1226N4856,355,40,25,185,70,35,50,20,30,424,50,10004.02207,100,10004.02207,100,10004.02207,100,0,0,10004.02207,100,10004.02207,100,10004.02207,100,9914.660028,99.1067389,10004.02207,100,10004.02207,100,10004.02207,100,10004.02207,100,10004.02207,100,0.692321004,0.006920427,10004.02207,100,0.87,308.85,355,355,1,10
116434,E1227N4856,110,5,15,60,25,5,40,30,30,370,25,10004.02286,100,10004.02286,100,10004.02286,100,0,0,10004.02286,100,1815.344947,18.14614953,10004.02286,100,10004.02286,100,10004.02286,100,10004.02286,100,10004.02286,100,10004.02286,100,10004.02286,100,9033.360903,90.29728371,10004.02286,100,0.87,95.7,110,110,1,5
116435,E1228N4856,50,-99997,-99997,20,15,5,40,20,40,401,10,10004.02365,100,10004.02365,100,10004.02365,100,9111.767473,91.08102691,10004.02365,100,5007.571519,50.05557458,10004.02365,100,10004.02365,100,10004.02365,100,10004.02365,100,10004.02365,100,10004.02365,100,10004.02365,100,10004.02365,100,10004.02365,100,0.96,48,50,50,1,10
116436,E1229N4856,95,5,20,25,15,30,40,20,40,405,5,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,9215.846646,92.12139277,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,10004.02444,100,0.99,94.05,95,95,1,32
116437,E1230N4856,260,30,35,95,60,45,50,20,30,497,30,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,10004.02523,100,1,260,260,260,1,17
116438,E1231N4856,300,60,30,110,80,20,50,20,30,495,30,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,10004.02601,100,1,300,300,300,1,7
116439,E1232N4856,270,35,30,80,80,40,40,20,40,404,45,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,10004.02679,100,1,270,270,270,1,15
116440,E1233N4856,270,25,30,90,90,35,50,30,20,457,40,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,10004.02757,100,1,270,270,270,1,13
116441,E1234N4856,320,30,40,160,70,25,50,20,30,388,50,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,10004.02834,100,1,320,320,320,1,8
116442,E1235N4856,215,30,10,135,25,15,50,20,30,408,25,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,10004.02912,100,1,215,215,215,1,7
116443,E1237N4856,45,10,5,20,5,5,60,40,-99997,633,-99997,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,0,0,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,10004.03066,100,0.93,41.85,45,45,1,11
116444,E1238N4856,65,-99997,-99997,15,25,25,50,20,30,627,-99997,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,0,0,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,10004.03142,100,0.93,60.45,65,65,1,38
116445,E1239N4856,55,-99997,-99997,5,15,35,80,10,-99997,346,5,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,0,0,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,10004.03219,100,0.93,51.15,55,55,1,64
116446,E1240N4856,250,55,5,85,55,45,70,20,10,515,15,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,0,0,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,10004.03295,100,0.93,232.5,250,250,1,18
116447,E1241N4856,235,60,20,80,55,15,60,10,40,560,30,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,0,0,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,10004.03371,100,0.93,218.55,235,235,1,6
116448,E1242N4856,55,10,10,15,15,5,50,10,40,589,10,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,0,0,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,10004.03447,100,0.93,51.15,55,55,1,9
116449,E1243N4856,105,15,5,50,25,10,40,20,40,384,15,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,0,0,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,10004.03522,100,0.93,97.65,105,105,1,10
116450,E1244N4856,60,-99997,-99997,20,20,15,40,10,60,303,15,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,0,0,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,10004.03597,100,0.93,55.8,60,60,1,25
116451,E1246N4856,45,10,-99997,10,15,5,60,20,20,582,-99997,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,0,0,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,10004.03747,100,0.93,41.85,45,45,1,11
116452,E1247N4856,65,10,10,10,25,5,80,20,-99997,717,-99997,10004.03821,100,9968.299863,99.64276078,10004.03821,100,10004.03821,100,10004.03821,100,10004.03821,100,10004.03821,100,4694.539599,46.9264461,0,0,10004.03821,100,10004.03821,100,10004.03821,100,10004.03821,100,10004.03821,100,10004.03821,100,0.9,58.5,65,65,1,8
116453,E1248N4856,180,20,10,65,70,15,50,30,20,560,10,10004.03895,100,1419.542723,14.18969608,10004.03895,100,10004.03895,100,10004.03895,100,9928.401169,99.24392754,10004.03895,100,0,0,0,0,10004.03895,100,10004.03895,100,10004.03895,100,10004.03895,100,3565.202976,35.63763589,10004.03895,100,0.77,138.6,180,180,1,8
116454,E1249N4856,175,20,10,120,25,5,60,20,20,449,10,10004.03969,100,334.6165755,3.344814553,10004.03969,100,10004.03969,100,10004.03969,100,437.9057426,4.377289136,10004.03969,100,0,0,0,0,10004.03969,100,10004.03969,100,10004.03969,100,10004.03969,100,0,0,10004.03969,100,0.67,117.25,175,175,1,3
116455,E1250N4856,25,-99997,-99997,20,-99997,-99997,30,20,50,360,-99997,10004.04043,100,61.34640679,0.613216302,5023.467835,50.21438958,8887.171982,88.83582634,10004.04043,100,0,0,10004.04043,100,0,0,0,0,10004.04043,100,10004.04043,100,10004.04043,100,10004.04043,100,0,0,10004.04043,100,0.63,15.75,25,25,1,8
118873,E1200N4848,30,10,-99997,5,15,-99997,50,40,-99997,1927,-99997,10004.0049,100,10004.0049,100,0,0,0,0,10004.0049,100,10004.0049,100,10004.0049,100,730.3511215,7.300587403,10004.0049,100,10004.0049,100,10004.0049,100,10004.0049,100,10004.0049,100,582.7237376,5.82490456,10004.0049,100,0.74,22.2,30,30,1,7
118874,E1201N4848,70,15,10,-99997,30,15,50,30,20,1538,-99997,10004.00576,100,10004.00576,100,3690.520244,36.89042503,0,0,10004.00576,100,10004.00576,100,10004.00576,100,9781.335252,97.77418657,10004.00576,100,10004.00576,100,10004.00576,100,10004.00576,100,10004.00576,100,8140.734751,81.37475077,10004.00576,100,0.88,61.6,70,70,1,21
118875,E1202N4848,100,25,15,30,25,10,40,40,20,1194,-99997,10004.00661,100,10004.00661,100,10004.00661,100,0,0,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,10004.00661,100,0.93,93,100,100,1,10
118876,E1203N4848,75,10,5,30,15,15,40,50,10,986,5,10004.00746,100,10004.00746,100,10004.00746,100,0,0,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,10004.00746,100,0.93,69.75,75,75,1,20
118877,E1204N4848,55,5,10,10,20,5,50,30,20,2214,-99997,10004.00831,100,10004.00831,100,10004.00831,100,0,0,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,10004.00831,100,0.93,51.15,55,55,1,9
118878,E1205N4848,25,-99997,5,-99997,10,-99997,50,50,-99997,3191,-99997,10004.00916,100,10004.00916,100,10004.00916,100,0,0,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,10004.00916,100,0.93,23.25,25,25,1,8
118879,E1206N4848,55,10,-99997,-99997,10,35,80,20,-99997,947,-99997,10004.01001,100,10004.01001,100,10004.01001,100,0,0,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,10004.01001,100,0.93,51.15,55,55,1,64
118880,E1207N4848,105,10,5,-99997,20,65,70,20,-99997,651,5,10004.01085,100,10004.01085,100,10004.01085,100,0,0,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,10004.01085,100,0.93,97.65,105,105,1,62
118881,E1208N4848,65,5,5,-99997,15,40,80,10,10,655,-99997,10004.01169,100,10004.01169,100,10004.01169,100,0,0,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,10004.01169,100,0.93,60.45,65,65,1,62
118882,E1209N4848,265,35,25,140,45,20,60,30,10,462,25,10004.01253,100,10004.01253,100,10004.01253,100,0,0,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,10004.01253,100,0.93,246.45,265,265,1,8
118883,E1210N4848,265,25,20,130,65,25,50,30,20,411,25,10004.01336,100,10004.01336,100,10004.01336,100,9.324438536,0.093206978,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,10004.01336,100,0.93,246.45,265,265,1,9
118884,E1211N4848,160,10,15,80,30,20,60,30,20,435,20,10004.01419,100,10004.01419,100,10004.01419,100,4324.999878,43.23264436,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,10004.01419,100,0.96,153.6,160,160,1,13
118885,E1212N4848,150,15,15,50,40,25,50,20,20,440,15,10004.01502,100,10004.01502,100,10004.01502,100,7655.660069,76.52587537,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,10004.01502,100,0.98,147,150,150,1,17
