fid,crs28992re,num_social,INDEX_WALK
"112521",E1223N4869,"20","0.79"
"112522",E1224N4869,"20","0.81"
"112523",E1225N4869,"5","0.85"
"112524",E1226N4869,"10","0.87"
"112525",E1227N4869,"40","0.87"
"112526",E1228N4869,"50","0.79"
"112527",E1229N4869,"30","0.75"
"112529",E1231N4869,"10","0.67"
"112530",E1232N4869,"20","0.67"
"112531",E1233N4869,"5","0.67"
"112532",E1234N4869,"50","0.71"
"112533",E1235N4869,"10","0.74"
"112534",E1236N4869,"35","0.80"
"112535",E1237N4869,"75","0.79"
"112536",E1238N4869,"55","0.74"
"112538",E1240N4869,"10","0.70"
"112540",E1243N4869,"15","0.67"
"112541",E1244N4869,"30","0.67"
"112542",E1245N4869,"5","0.65"
"112543",E1246N4869,"10","0.67"
"112544",E1247N4869,"10","0.67"
"112545",E1248N4869,"15","0.65"
"112218",E1203N4870,"15","0.87"
"112219",E1204N4870,"30","0.87"
"112220",E1205N4870,"10","0.87"
"112221",E1206N4870,"5","0.87"
"112223",E1208N4870,"15","0.81"
"112225",E1210N4870,"10","0.74"
"112226",E1211N4870,"5","0.73"
"112229",E1214N4870,"5","0.78"
"112230",E1215N4870,"20","0.80"
"112231",E1216N4870,"5","0.76"
"112232",E1217N4870,"25","0.73"
"112233",E1218N4870,"35","0.73"
"112234",E1219N4870,"20","0.73"
"112235",E1220N4870,"15","0.73"
"112236",E1221N4870,"30","0.73"
"112239",E1224N4870,"10","0.73"
"112240",E1225N4870,"10","0.73"
"112241",E1226N4870,"20","0.75"
"112242",E1227N4870,"10","0.78"
"112243",E1228N4870,"10","0.71"
"112244",E1229N4870,"10","0.66"
"112245",E1230N4870,"20","0.62"
"112246",E1231N4870,"35","0.59"
"112247",E1232N4870,"20","0.61"
"112248",E1233N4870,"25","0.62"
"112249",E1234N4870,"55","0.63"
"112250",E1237N4870,"25","0.74"
"112251",E1238N4870,"60","0.73"
"112252",E1239N4870,"25","0.73"
"112253",E1241N4870,"15","0.67"
"112254",E1242N4870,"70","0.67"
"112255",E1243N4870,"10","0.66"
"112256",E1244N4870,"15","0.61"
"112257",E1245N4870,"15","0.60"
"112258",E1246N4870,"5","0.61"
"112259",E1247N4870,"5","0.64"
"114316",E1246N4863,"40","0.76"
"114315",E1245N4863,"30","0.80"
"114314",E1244N4863,"25","0.83"
"114313",E1243N4863,"35","0.86"
"114312",E1242N4863,"25","0.87"
"114311",E1241N4863,"40","0.87"
"114310",E1240N4863,"30","0.87"
"114309",E1239N4863,"15","0.88"
"114308",E1238N4863,"35","0.91"
"114307",E1237N4863,"50","0.89"
"114306",E1236N4863,"55","0.87"
"114305",E1235N4863,"60","0.90"
"114304",E1234N4863,"30","0.93"
"114303",E1233N4863,"15","0.93"
"114302",E1232N4863,"40","0.93"
"114300",E1230N4863,"5","0.94"
"114299",E1229N4863,"30","0.89"
"114296",E1225N4863,"10","0.84"
"114295",E1224N4863,"10","0.87"
"114294",E1223N4863,"20","0.87"
"114293",E1222N4863,"35","0.87"
"114292",E1221N4863,"30","0.87"
"114291",E1220N4863,"15","0.87"
"114289",E1218N4863,"5","0.87"
"114286",E1215N4863,"10","0.87"
"114281",E1210N4863,"5","0.93"
"114279",E1208N4863,"20","0.87"
"114278",E1207N4863,"15","0.87"
"114274",E1203N4863,"10","0.88"
"114317",E1247N4863,"60","0.73"
"114318",E1248N4863,"100","0.69"
"114319",E1249N4863,"90","0.60"
"113956",E1215N4864,"5","0.87"
"113962",E1221N4864,"30","0.87"
"113963",E1222N4864,"15","0.87"
"113964",E1223N4864,"10","0.87"
"113966",E1225N4864,"25","0.87"
"113967",E1226N4864,"5","0.87"
"113970",E1232N4864,"10","0.93"
"113971",E1233N4864,"40","0.93"
"113972",E1234N4864,"15","0.93"
"113973",E1235N4864,"10","0.88"
"113974",E1236N4864,"75","0.88"
"113975",E1237N4864,"60","0.93"
"113976",E1238N4864,"30","0.93"
"113977",E1239N4864,"30","0.93"
"113978",E1240N4864,"55","0.88"
"113979",E1241N4864,"40","0.87"
"113980",E1242N4864,"5","0.86"
"113981",E1243N4864,"45","0.81"
"113982",E1244N4864,"75","0.78"
"113983",E1245N4864,"50","0.74"
"113984",E1246N4864,"25","0.73"
"113985",E1247N4864,"60","0.73"
"113986",E1248N4864,"55","0.70"
"113987",E1249N4864,"40","0.63"
"113953",E1210N4864,"5","0.92"
"113952",E1209N4864,"10","0.92"
"113950",E1207N4864,"5","0.86"
"113949",E1206N4864,"10","0.89"
"113948",E1205N4864,"10","0.87"
"113947",E1204N4864,"10","0.87"
"113946",E1203N4864,"5","0.91"
"112801",E1214N4868,"15","0.75"
"112802",E1215N4868,"10","0.74"
"112803",E1216N4868,"10","0.79"
"112804",E1217N4868,"20","0.76"
"112805",E1219N4868,"25","0.79"
"112806",E1220N4868,"10","0.80"
"112808",E1222N4868,"30","0.82"
"112809",E1223N4868,"10","0.86"
"112810",E1224N4868,"5","0.87"
"112812",E1226N4868,"45","0.87"
"112813",E1227N4868,"5","0.87"
"112814",E1228N4868,"35","0.80"
"112815",E1229N4868,"20","0.78"
"112816",E1230N4868,"35","0.75"
"112817",E1232N4868,"5","0.72"
"112818",E1233N4868,"40","0.72"
"112819",E1234N4868,"50","0.73"
"112820",E1235N4868,"30","0.73"
"112821",E1236N4868,"25","0.80"
"112822",E1237N4868,"50","0.80"
"112823",E1238N4868,"20","0.79"
"112824",E1239N4868,"20","0.74"
"112825",E1240N4868,"30","0.72"
"112826",E1242N4868,"10","0.67"
"112827",E1243N4868,"25","0.70"
"112828",E1245N4868,"15","0.72"
"112829",E1246N4868,"20","0.67"
"112830",E1247N4868,"30","0.67"
"112831",E1248N4868,"25","0.67"
"112832",E1249N4868,"20","0.64"
"112833",E1250N4868,"5","0.60"
"112834",E1252N4868,"5","0.52"
"112835",E1253N4868,"5","0.40"
"106763",E1218N4888,"10","0.55"
"106764",E1219N4888,"40","0.44"
"106765",E1220N4888,"35","0.42"
"106766",E1223N4888,"10","0.60"
"107032",E1223N4887,"15","0.59"
"106767",E1224N4888,"35","0.66"
"107033",E1224N4887,"10","0.63"
"107034",E1227N4887,"20","0.75"
"106769",E1228N4888,"10","0.84"
"107035",E1228N4887,"35","0.80"
"106770",E1229N4888,"35","0.85"
"107036",E1229N4887,"55","0.80"
"106771",E1230N4888,"30","0.84"
"107037",E1230N4887,"30","0.78"
"106772",E1231N4888,"60","0.83"
"107038",E1231N4887,"10","0.76"
"106773",E1232N4888,"75","0.75"
"106774",E1233N4888,"45","0.73"
"106777",E1237N4888,"10","0.67"
"107039",E1232N4887,"5","0.69"
"113084",E1222N4867,"5","0.87"
"113087",E1225N4867,"15","0.87"
"113088",E1226N4867,"10","0.87"
"113090",E1229N4867,"15","0.77"
"113091",E1230N4867,"25","0.79"
"113096",E1235N4867,"5","0.75"
"113097",E1236N4867,"5","0.81"
"113099",E1238N4867,"10","0.82"
"113100",E1239N4867,"20","0.79"
"113103",E1245N4867,"25","0.73"
"113104",E1246N4867,"20","0.71"
"113105",E1247N4867,"20","0.67"
"113106",E1248N4867,"35","0.67"
"113107",E1249N4867,"30","0.67"
"113376",E1225N4866,"5","0.82"
"113377",E1226N4866,"10","0.81"
"113379",E1232N4866,"5","0.84"
"113380",E1233N4866,"40","0.87"
"113382",E1235N4866,"5","0.84"
"111966",E1229N4871,"25","0.59"
"111967",E1230N4871,"10","0.57"
"111968",E1231N4871,"10","0.57"
"111969",E1232N4871,"25","0.54"
"111970",E1233N4871,"160","0.56"
"111973",E1238N4871,"5","0.73"
"111974",E1239N4871,"50","0.73"
"111976",E1241N4871,"5","0.67"
"111977",E1242N4871,"50","0.66"
"111978",E1243N4871,"65","0.61"
"111979",E1244N4871,"60","0.60"
"111980",E1245N4871,"20","0.60"
"111981",E1246N4871,"40","0.60"
"111982",E1247N4871,"45","0.60"
"111983",E1248N4871,"35","0.60"
"111984",E1249N4871,"10","0.59"
"111985",E1250N4871,"15","0.52"
"111986",E1251N4871,"15","0.47"
"111702",E1230N4872,"15","0.55"
"111703",E1231N4872,"15","0.55"
"111704",E1232N4872,"10","0.54"
"111705",E1233N4872,"35","0.52"
"111706",E1234N4872,"10","0.53"
"111707",E1235N4872,"10","0.54"
"111715",E1249N4872,"10","0.51"
"111716",E1250N4872,"10","0.47"
"111717",E1251N4872,"5","0.47"
"111718",E1252N4872,"10","0.41"
"111429",E1231N4873,"20","0.53"
"111430",E1232N4873,"30","0.53"
"111431",E1233N4873,"15","0.50"
"111432",E1234N4873,"50","0.47"
"111433",E1235N4873,"35","0.47"
"111435",E1237N4873,"10","0.55"
"111436",E1238N4873,"20","0.61"
"111437",E1242N4873,"5","0.60"
"111438",E1243N4873,"15","0.60"
"111439",E1244N4873,"15","0.60"
"111440",E1245N4873,"45","0.60"
"111441",E1246N4873,"60","0.60"
"111442",E1247N4873,"5","0.57"
"111443",E1248N4873,"10","0.50"
"111444",E1249N4873,"5","0.47"
"115245",E1237N4860,"55","0.93"
"114924",E1237N4861,"55","0.86"
"115543",E1237N4859,"30","0.93"
"115246",E1238N4860,"45","0.93"
"114925",E1238N4861,"55","0.90"
"115544",E1238N4859,"20","0.93"
"114926",E1239N4861,"15","0.87"
"115247",E1240N4860,"35","0.87"
"114927",E1240N4861,"65","0.87"
"115545",E1240N4859,"25","0.92"
"115248",E1241N4860,"35","0.87"
"114928",E1241N4861,"55","0.87"
"115546",E1241N4859,"65","0.87"
"115249",E1242N4860,"35","0.87"
"114929",E1242N4861,"60","0.87"
"115547",E1242N4859,"80","0.87"
"114930",E1243N4861,"70","0.87"
"115250",E1243N4860,"35","0.87"
"115548",E1243N4859,"65","0.87"
"114931",E1244N4861,"80","0.87"
"115251",E1244N4860,"40","0.87"
"115549",E1244N4859,"35","0.87"
"114932",E1245N4861,"65","0.87"
"115252",E1245N4860,"50","0.87"
"115550",E1245N4859,"70","0.88"
"114933",E1246N4861,"45","0.83"
"115253",E1246N4860,"80","0.84"
"114934",E1247N4861,"30","0.74"
"115254",E1247N4860,"80","0.78"
"114935",E1248N4861,"15","0.71"
"115255",E1248N4860,"40","0.73"
"114936",E1249N4861,"5","0.64"
"115256",E1249N4860,"10","0.64"
"115551",E1246N4859,"60","0.88"
"115552",E1247N4859,"20","0.85"
"115553",E1248N4859,"85","0.73"
"115227",E1215N4860,"5","0.98"
"115228",E1216N4860,"10","1.00"
"114909",E1217N4861,"15","1.00"
"115229",E1217N4860,"20","1.00"
"114910",E1218N4861,"20","0.96"
"115230",E1218N4860,"10","1.00"
"115233",E1221N4860,"10","0.93"
"115234",E1222N4860,"20","0.91"
"115235",E1223N4860,"215","0.87"
"115236",E1224N4860,"15","0.87"
"115237",E1225N4860,"5","0.89"
"115239",E1227N4860,"25","0.87"
"115240",E1228N4860,"10","0.92"
"115241",E1229N4860,"40","0.99"
"114906",E1214N4861,"10","0.89"
"114905",E1213N4861,"5","0.89"
"114904",E1212N4861,"10","0.93"
"114903",E1211N4861,"10","0.94"
"114902",E1210N4861,"15","0.93"
"114901",E1209N4861,"5","0.93"
"114900",E1208N4861,"20","0.93"
"114894",E1202N4861,"10","0.93"
"114893",E1201N4861,"10","0.93"
"105321",E1251N4894,"5","0.40"
"105315",E1245N4894,"10","0.66"
"105317",E1247N4894,"10","0.60"
"105318",E1248N4894,"10","0.54"
"105319",E1249N4894,"10","0.47"
"105320",E1250N4894,"25","0.41"
"105322",E1252N4894,"15","0.40"
"105323",E1253N4894,"25","0.36"
"105324",E1254N4894,"15","0.33"
"105325",E1255N4894,"85","0.33"
"105326",E1256N4894,"45","0.33"
"105122",E1245N4895,"10","0.72"
"105123",E1246N4895,"15","0.71"
"105124",E1247N4895,"20","0.63"
"105125",E1248N4895,"10","0.61"
"105127",E1250N4895,"15","0.53"
"105128",E1251N4895,"25","0.44"
"105327",E1257N4894,"15","0.33"
"105328",E1258N4894,"10","0.33"
"105329",E1259N4894,"10","0.33"
"105330",E1260N4894,"55","0.29"
"105331",E1261N4894,"10","0.27"
"105314",E1244N4894,"25","0.61"
"105118",E1241N4895,"5","0.72"
"105117",E1240N4895,"15","0.67"
"105310",E1240N4894,"20","0.69"
"105116",E1239N4895,"25","0.73"
"105309",E1239N4894,"15","0.73"
"115259",E1270N4860,"10","0.27"
"115260",E1271N4860,"5","0.27"
"114941",E1271N4861,"55","0.27"
"114630",E1271N4862,"10","0.27"
"115859",E1271N4858,"5","0.27"
"115261",E1272N4860,"15","0.27"
"114942",E1272N4861,"20","0.27"
"115860",E1272N4858,"5","0.27"
"116156",E1272N4857,"5","0.27"
"115559",E1273N4859,"5","0.27"
"115262",E1273N4860,"55","0.27"
"114943",E1273N4861,"25","0.27"
"115861",E1273N4858,"10","0.27"
"115560",E1274N4859,"25","0.29"
"114944",E1274N4861,"10","0.27"
"114633",E1274N4862,"10","0.22"
"115862",E1274N4858,"5","0.29"
"116778",E1283N4855,"20","0.48"
"116776",E1281N4855,"15","0.43"
"116775",E1280N4855,"10","0.39"
"116773",E1278N4855,"20","0.33"
"116460",E1282N4856,"15","0.46"
"116461",E1283N4856,"30","0.47"
"116459",E1281N4856,"20","0.41"
"116458",E1280N4856,"10","0.35"
"116457",E1279N4856,"10","0.33"
"116456",E1278N4856,"5","0.33"
"116162",E1282N4857,"60","0.35"
"116163",E1283N4857,"10","0.41"
"116161",E1281N4857,"20","0.33"
"116160",E1280N4857,"15","0.33"
"116159",E1279N4857,"10","0.33"
"116158",E1278N4857,"40","0.33"
"115868",E1282N4858,"25","0.30"
"115867",E1281N4858,"40","0.33"
"115866",E1280N4858,"25","0.33"
"115865",E1279N4858,"20","0.33"
"115864",E1278N4858,"5","0.33"
"115564",E1281N4859,"5","0.29"
"115563",E1280N4859,"5","0.33"
"115562",E1279N4859,"10","0.33"
"116777",E1282N4855,"10","0.47"
"114637",E1278N4862,"40","0.26"
"114636",E1277N4862,"10","0.27"
"114323",E1278N4863,"15","0.19"
"114322",E1277N4863,"25","0.24"
"114321",E1276N4863,"20","0.20"
"106017",E1251N4891,"15","0.33"
"105540",E1251N4893,"20","0.39"
"105770",E1251N4892,"20","0.33"
"105541",E1252N4893,"20","0.35"
"105771",E1252N4892,"10","0.33"
"105544",E1255N4893,"15","0.33"
"106020",E1256N4891,"20","0.33"
"105545",E1256N4893,"45","0.33"
"105775",E1256N4892,"40","0.33"
"106021",E1257N4891,"10","0.33"
"105546",E1257N4893,"45","0.33"
"105776",E1257N4892,"60","0.33"
"105547",E1258N4893,"5","0.33"
"105777",E1258N4892,"5","0.33"
"105778",E1259N4892,"10","0.32"
"105548",E1259N4893,"30","0.33"
"106024",E1260N4891,"5","0.27"
"105549",E1260N4893,"45","0.28"
"105780",E1261N4892,"30","0.27"
"105550",E1261N4893,"80","0.27"
"105531",E1242N4893,"5","0.55"
"105535",E1246N4893,"5","0.51"
"105767",E1248N4892,"15","0.40"
"106015",E1249N4891,"15","0.33"
"105538",E1249N4893,"20","0.40"
"105768",E1249N4892,"15","0.39"
"106016",E1250N4891,"15","0.33"
"105539",E1250N4893,"30","0.40"
"105769",E1250N4892,"10","0.36"
"105752",E1224N4892,"50","0.78"
"105753",E1225N4892,"50","0.80"
"105754",E1226N4892,"40","0.80"
"105755",E1227N4892,"25","0.80"
"105518",E1224N4893,"35","0.77"
"105519",E1225N4893,"25","0.80"
"105520",E1226N4893,"15","0.80"
"105521",E1227N4893,"25","0.80"
"105522",E1228N4893,"20","0.80"
"105523",E1229N4893,"20","0.80"
"105300",E1224N4894,"25","0.76"
"105301",E1225N4894,"10","0.80"
"105302",E1227N4894,"10","0.80"
"105303",E1228N4894,"40","0.80"
"105304",E1229N4894,"45","0.80"
"105106",E1226N4895,"15","0.80"
"105108",E1228N4895,"40","0.80"
"105109",E1229N4895,"30","0.80"
"105756",E1228N4892,"20","0.80"
"105758",E1234N4892,"20","0.80"
"105759",E1235N4892,"10","0.80"
"106009",E1232N4891,"5","0.82"
"106010",E1233N4891,"35","0.80"
"106011",E1234N4891,"35","0.80"
"106012",E1235N4891,"10","0.80"
"106263",E1231N4890,"15","0.87"
"106264",E1232N4890,"10","0.82"
"106265",E1233N4890,"20","0.80"
"106266",E1234N4890,"35","0.80"
"106268",E1236N4890,"10","0.70"
"106269",E1237N4890,"5","0.60"
"106004",E1225N4891,"50","0.80"
"106005",E1226N4891,"60","0.80"
"106006",E1227N4891,"50","0.80"
"106007",E1228N4891,"15","0.80"
"106008",E1229N4891,"15","0.81"
"106257",E1224N4890,"40","0.71"
"106258",E1225N4890,"50","0.78"
"106259",E1226N4890,"40","0.80"
"106260",E1227N4890,"5","0.80"
"106261",E1228N4890,"35","0.80"
"113660",E1234N4865,"40","0.93"
"113661",E1235N4865,"25","0.87"
"113662",E1236N4865,"10","0.91"
"113663",E1237N4865,"25","0.93"
"113664",E1238N4865,"40","0.93"
"113666",E1240N4865,"5","0.93"
"113667",E1241N4865,"20","0.85"
"113668",E1242N4865,"40","0.78"
"113669",E1243N4865,"45","0.75"
"113670",E1244N4865,"20","0.73"
"113671",E1245N4865,"50","0.73"
"113672",E1246N4865,"45","0.73"
"113673",E1247N4865,"30","0.73"
"113674",E1248N4865,"120","0.67"
"113675",E1249N4865,"35","0.67"
"113677",E1251N4865,"15","0.60"
"113678",E1252N4865,"15","0.54"
"113679",E1253N4865,"10","0.47"
"106272",E1249N4890,"5","0.33"
"106521",E1250N4889,"15","0.33"
"106273",E1250N4890,"20","0.33"
"106522",E1251N4889,"5","0.33"
"106274",E1251N4890,"15","0.33"
"106275",E1252N4890,"15","0.33"
"106279",E1258N4890,"10","0.33"
"102070",E1249N4915,"5","0.00"
"102352",E1243N4913,"20","0.10"
"102623",E1263N4911,"10","0.00"
"103886",E1255N4902,"15","0.40"
"104043",E1255N4901,"15","0.40"
"104044",E1256N4901,"25","0.36"
