fid,crs28992re,INDEX_WALK,num_inh_2
"131875",E1269N4790,"0.53","130"
"131876",E1270N4790,"0.50","145"
"131877",E1271N4790,"0.47","250"
"131878",E1272N4790,"0.47","175"
"131879",E1273N4790,"0.47","95"
"131880",E1274N4790,"0.47","200"
"131881",E1275N4790,"0.47","190"
"131882",E1276N4790,"0.47","195"
"131883",E1277N4790,"0.47","155"
"131884",E1279N4790,"0.45","95"
"131885",E1280N4790,"0.34","85"
"131886",E1281N4790,"0.30","40"
"131887",E1282N4790,"0.27","65"
"131888",E1283N4790,"0.27","50"
"131889",E1284N4790,"0.27","115"
"131890",E1285N4790,"0.27","80"
"131598",E1279N4791,"0.39","110"
"131597",E1277N4791,"0.47","100"
"131596",E1276N4791,"0.47","90"
"131595",E1275N4791,"0.47","75"
"131594",E1274N4791,"0.47","95"
"131593",E1273N4791,"0.47","125"
"131592",E1272N4791,"0.47","125"
"131591",E1271N4791,"0.47","165"
"131590",E1270N4791,"0.51","65"
"131589",E1269N4791,"0.53","10"
"131588",E1267N4791,"0.60","115"
"131587",E1266N4791,"0.60","60"
"131586",E1265N4791,"0.60","60"
"131585",E1264N4791,"0.60","60"
"131328",E1285N4792,"0.27","35"
"131327",E1284N4792,"0.27","155"
"131326",E1283N4792,"0.27","90"
"131325",E1282N4792,"0.27","145"
"131324",E1281N4792,"0.27","165"
"131323",E1280N4792,"0.29","135"
"131322",E1279N4792,"0.35","130"
"131321",E1277N4792,"0.45","170"
"131320",E1276N4792,"0.47","165"
"131319",E1275N4792,"0.47","135"
"131318",E1274N4792,"0.47","165"
"131317",E1273N4792,"0.47","155"
"131316",E1272N4792,"0.47","85"
"131315",E1271N4792,"0.47","55"
"131314",E1270N4792,"0.52","5"
"131313",E1268N4792,"0.60","10"
"131312",E1267N4792,"0.60","85"
"131311",E1266N4792,"0.60","115"
"131310",E1265N4792,"0.60","35"
"131309",E1263N4792,"0.60","40"
"131599",E1280N4791,"0.33","90"
"131600",E1281N4791,"0.27","145"
"131601",E1282N4791,"0.27","115"
"131602",E1283N4791,"0.27","65"
"131603",E1284N4791,"0.27","145"
"131604",E1285N4791,"0.27","130"
"131070",E1282N4793,"0.27","20"
"128374",E1288N4804,"0.00","5"
"128590",E1290N4803,"0.00","5"
"129811",E1290N4798,"0.07","10"
"129300",E1293N4800,"0.00","10"
"129556",E1293N4799,"0.01","15"
"129812",E1293N4798,"0.04","25"
"130070",E1293N4797,"0.06","25"
"130071",E1294N4797,"0.00","20"
"129557",E1295N4799,"0.00","85"
"129813",E1295N4798,"0.00","65"
"130072",E1295N4797,"0.00","85"
"130321",E1295N4796,"0.00","10"
"129301",E1296N4800,"0.00","40"
"129558",E1296N4799,"0.00","65"
"129814",E1296N4798,"0.00","100"
"130073",E1296N4797,"0.00","105"
"130322",E1296N4796,"0.00","55"
"130574",E1297N4795,"0.00","20"
"130323",E1297N4796,"0.00","115"
"130074",E1297N4797,"0.00","60"
"129815",E1297N4798,"0.00","60"
"129559",E1297N4799,"0.00","60"
"129302",E1297N4800,"0.00","25"
"129055",E1297N4801,"0.00","25"
"130576",E1299N4795,"0.00","40"
"130575",E1298N4795,"0.00","55"
"130325",E1299N4796,"0.00","35"
"130324",E1298N4796,"0.00","75"
"130076",E1300N4797,"0.00","10"
"130075",E1298N4797,"0.00","15"
"129817",E1299N4798,"0.00","50"
"129816",E1298N4798,"0.00","65"
"129561",E1299N4799,"0.00","15"
"129560",E1298N4799,"0.00","55"
"129303",E1298N4800,"0.00","50"
"129056",E1298N4801,"0.00","55"
"128825",E1298N4802,"0.00","10"
"131057",E1257N4793,"0.39","105"
"131058",E1258N4793,"0.40","220"
"131059",E1259N4793,"0.44","140"
"131060",E1260N4793,"0.49","185"
"131061",E1261N4793,"0.53","175"
"130813",E1257N4794,"0.36","90"
"130814",E1258N4794,"0.40","180"
"130815",E1259N4794,"0.41","130"
"130816",E1260N4794,"0.47","240"
"130817",E1261N4794,"0.51","65"
"130567",E1259N4795,"0.40","95"
"130568",E1260N4795,"0.43","90"
"130569",E1261N4795,"0.47","5"
"130316",E1261N4796,"0.45","80"
"130064",E1255N4797,"0.43","55"
"130065",E1256N4797,"0.44","175"
"129802",E1255N4798,"0.56","190"
"129803",E1256N4798,"0.60","150"
"129804",E1257N4798,"0.56","210"
"129805",E1258N4798,"0.56","195"
"129546",E1255N4799,"0.66","250"
"129547",E1256N4799,"0.67","250"
"129548",E1258N4799,"0.64","355"
"129549",E1259N4799,"0.69","15"
"129550",E1260N4799,"0.73","25"
"129551",E1261N4799,"0.68","40"
"129288",E1256N4800,"0.73","25"
"129289",E1257N4800,"0.72","430"
"129290",E1259N4800,"0.73","20"
"129291",E1260N4800,"0.73","40"
"129045",E1255N4801,"0.73","155"
"129046",E1259N4801,"0.73","25"
"129047",E1260N4801,"0.73","40"
"129806",E1264N4798,"0.45","35"
"129807",E1269N4798,"0.53","60"
"129808",E1270N4798,"0.46","180"
"129809",E1271N4798,"0.40","70"
"129552",E1269N4799,"0.53","125"
"129553",E1270N4799,"0.44","85"
"129554",E1271N4799,"0.36","135"
"129555",E1272N4799,"0.33","145"
"129292",E1268N4800,"0.52","115"
"129293",E1269N4800,"0.48","160"
"129294",E1270N4800,"0.44","35"
"129295",E1271N4800,"0.40","130"
"129296",E1272N4800,"0.38","55"
"129297",E1273N4800,"0.31","35"
"129298",E1274N4800,"0.26","115"
"129299",E1275N4800,"0.22","35"
"129048",E1269N4801,"0.47","110"
"129049",E1270N4801,"0.43","40"
"129050",E1271N4801,"0.40","120"
"129810",E1272N4798,"0.38","15"
"130068",E1264N4797,"0.50","100"
"130069",E1265N4797,"0.52","45"
"130319",E1264N4796,"0.49","105"
"130320",E1265N4796,"0.48","70"
"131067",E1277N4793,"0.39","2"
"131068",E1279N4793,"0.29","35"
"131069",E1280N4793,"0.27","30"
"131066",E1267N4793,"0.60","40"
"131065",E1266N4793,"0.60","95"
"130822",E1266N4794,"0.60","60"
"131064",E1265N4793,"0.60","95"
"130821",E1265N4794,"0.60","95"
"130573",E1265N4795,"0.55","10"
"131063",E1264N4793,"0.60","80"
"130820",E1264N4794,"0.59","70"
"130572",E1264N4795,"0.53","80"
"131062",E1263N4793,"0.60","95"
"130819",E1263N4794,"0.55","90"
"130067",E1263N4797,"0.47","95"
"130318",E1263N4796,"0.50","95"
"130571",E1263N4795,"0.53","95"
"130818",E1262N4794,"0.53","65"
"130066",E1262N4797,"0.43","40"
"130317",E1262N4796,"0.46","80"
"130570",E1262N4795,"0.52","70"
"128157",E1271N4805,"0.53","85"
"127954",E1271N4806,"0.53","90"
"127746",E1271N4807,"0.53","130"
"128820",E1271N4802,"0.40","125"
"128158",E1272N4805,"0.52","30"
"127955",E1272N4806,"0.53","145"
"127747",E1272N4807,"0.53","175"
"128821",E1272N4802,"0.40","155"
"128159",E1273N4805,"0.50","15"
"127956",E1273N4806,"0.53","70"
"127748",E1273N4807,"0.53","140"
"128588",E1273N4803,"0.40","180"
"128822",E1273N4802,"0.40","130"
"127749",E1274N4807,"0.53","40"
"128589",E1274N4803,"0.40","165"
"128823",E1274N4802,"0.40","115"
"127750",E1275N4807,"0.53","40"
"128824",E1275N4802,"0.40","50"
"128373",E1280N4804,"0.33","5"
"129051",E1273N4801,"0.40","65"
"129052",E1274N4801,"0.36","105"
"129053",E1275N4801,"0.33","110"
"129054",E1276N4801,"0.31","40"
"128816",E1255N4802,"0.73","115"
"128817",E1256N4802,"0.73","330"
"128818",E1257N4802,"0.73","105"
"128819",E1258N4802,"0.71","10"
"128579",E1255N4803,"0.73","240"
"128580",E1256N4803,"0.73","135"
"128581",E1257N4803,"0.73","125"
"128582",E1258N4803,"0.73","220"
"128363",E1255N4804,"0.73","150"
"128364",E1256N4804,"0.73","225"
"128365",E1257N4804,"0.73","240"
"128366",E1258N4804,"0.74","15"
"128147",E1255N4805,"0.73","220"
"128148",E1256N4805,"0.73","40"
"128149",E1257N4805,"0.73","210"
"127945",E1255N4806,"0.73","230"
"127946",E1256N4806,"0.73","230"
"127736",E1255N4807,"0.73","5"
"127737",E1257N4807,"0.73","120"
"127523",E1255N4808,"0.73","85"
"127318",E1255N4809,"0.73","30"
"127319",E1258N4809,"0.73","35"
"127320",E1259N4809,"0.73","20"
"128583",E1265N4803,"0.57","20"
"128584",E1266N4803,"0.53","50"
"128585",E1267N4803,"0.47","60"
"128586",E1268N4803,"0.47","20"
"128587",E1269N4803,"0.47","20"
"128367",E1265N4804,"0.59","90"
"128368",E1266N4804,"0.53","50"
"128369",E1267N4804,"0.49","100"
"128370",E1268N4804,"0.49","80"
"128371",E1269N4804,"0.52","105"
"128372",E1270N4804,"0.50","15"
"128150",E1264N4805,"0.61","40"
"128151",E1265N4805,"0.60","30"
"128152",E1266N4805,"0.58","80"
"128153",E1267N4805,"0.60","75"
"128154",E1268N4805,"0.59","60"
"128155",E1269N4805,"0.60","70"
"128156",E1270N4805,"0.56","95"
"127947",E1263N4806,"0.67","35"
"127948",E1264N4806,"0.66","100"
"127949",E1266N4806,"0.69","55"
"127950",E1267N4806,"0.65","45"
"127951",E1268N4806,"0.60","70"
"127952",E1269N4806,"0.60","80"
"127953",E1270N4806,"0.55","130"
"127738",E1263N4807,"0.73","105"
"127739",E1264N4807,"0.73","50"
"127740",E1265N4807,"0.73","255"
"127741",E1266N4807,"0.70","75"
"127742",E1267N4807,"0.66","10"
"127743",E1268N4807,"0.59","70"
"127744",E1269N4807,"0.56","280"
"127745",E1270N4807,"0.53","120"
"127529",E1267N4808,"0.62","170"
"127326",E1267N4809,"0.60","30"
"127530",E1268N4808,"0.54","180"
"127327",E1268N4809,"0.55","30"
"127531",E1269N4808,"0.53","95"
"127328",E1269N4809,"0.53","285"
"127532",E1270N4808,"0.53","210"
"127329",E1270N4809,"0.53","185"
"127533",E1271N4808,"0.53","205"
"127330",E1271N4809,"0.53","20"
"127534",E1272N4808,"0.53","75"
"127331",E1273N4809,"0.53","340"
"127535",E1273N4808,"0.53","10"
"127332",E1274N4809,"0.53","160"
"127536",E1274N4808,"0.53","205"
"127333",E1275N4809,"0.53","20"
"127537",E1275N4808,"0.53","120"
"127334",E1276N4809,"0.53","200"
"127538",E1276N4808,"0.53","25"
"127335",E1277N4809,"0.53","125"
"127539",E1277N4808,"0.50","15"
"127336",E1278N4809,"0.47","75"
"127540",E1278N4808,"0.46","15"
"127337",E1279N4809,"0.43","50"
"127338",E1280N4809,"0.34","10"
"127325",E1266N4809,"0.66","75"
"127528",E1266N4808,"0.69","20"
"127324",E1265N4809,"0.68","170"
"127527",E1265N4808,"0.73","15"
"127323",E1264N4809,"0.71","120"
"127526",E1264N4808,"0.73","45"
"127322",E1263N4809,"0.73","120"
"127525",E1263N4808,"0.73","45"
"127321",E1262N4809,"0.73","90"
"127524",E1262N4808,"0.73","35"
"127106",E1260N4810,"0.73","30"
"127107",E1261N4810,"0.73","20"
"126908",E1262N4811,"0.67","20"
"127108",E1262N4810,"0.70","90"
"126909",E1263N4811,"0.67","65"
"127109",E1263N4810,"0.67","155"
"126910",E1264N4811,"0.67","230"
"127110",E1264N4810,"0.67","220"
"126911",E1265N4811,"0.67","235"
"127111",E1265N4810,"0.67","245"
"126912",E1266N4811,"0.66","50"
"127112",E1266N4810,"0.66","210"
"126913",E1267N4811,"0.60","305"
"127113",E1267N4810,"0.60","135"
"127114",E1268N4810,"0.56","365"
"126914",E1269N4811,"0.53","400"
"127115",E1269N4810,"0.53","40"
"126915",E1270N4811,"0.53","365"
"127116",E1270N4810,"0.53","70"
"127117",E1271N4810,"0.53","315"
"126916",E1272N4811,"0.53","60"
"127118",E1273N4810,"0.53","80"
"127119",E1274N4810,"0.53","195"
"126917",E1275N4811,"0.53","60"
"127120",E1275N4810,"0.53","305"
"126918",E1276N4811,"0.53","40"
"127121",E1276N4810,"0.53","225"
"126919",E1277N4811,"0.53","60"
"127122",E1277N4810,"0.53","105"
"126920",E1278N4811,"0.53","85"
"127123",E1278N4810,"0.50","100"
"126921",E1279N4811,"0.47","75"
"127124",E1279N4810,"0.46","75"
"126922",E1280N4811,"0.38","5"
"127125",E1280N4810,"0.36","85"
"127105",E1259N4810,"0.69","145"
"126907",E1259N4811,"0.63","155"
"127104",E1258N4810,"0.73","160"
"126906",E1258N4811,"0.64","150"
"127103",E1257N4810,"0.72","60"
"126905",E1257N4811,"0.67","80"
"127102",E1256N4810,"0.70","20"
"126904",E1256N4811,"0.67","310"
"127101",E1255N4810,"0.69","170"
"126903",E1255N4811,"0.67","330"
"127100",E1254N4810,"0.68","270"
"126902",E1254N4811,"0.67","125"
"127099",E1253N4810,"0.66","130"
"126901",E1253N4811,"0.64","135"
"126900",E1251N4811,"0.69","110"
"126554",E1267N4813,"0.60","110"
"126553",E1266N4813,"0.65","170"
"126552",E1265N4813,"0.67","30"
"126551",E1264N4813,"0.67","95"
"126550",E1263N4813,"0.67","170"
"126549",E1262N4813,"0.67","55"
"126548",E1261N4813,"0.67","130"
"126547",E1260N4813,"0.63","75"
"126546",E1258N4813,"0.60","190"
"126545",E1257N4813,"0.62","200"
"126544",E1256N4813,"0.68","100"
"126543",E1255N4813,"0.72","160"
"126356",E1265N4814,"0.67","300"
"126355",E1264N4814,"0.67","160"
"126354",E1263N4814,"0.67","135"
"126353",E1262N4814,"0.67","100"
"126352",E1261N4814,"0.67","115"
"126351",E1260N4814,"0.61","120"
"126350",E1259N4814,"0.60","35"
"126349",E1258N4814,"0.60","40"
"126348",E1257N4814,"0.61","370"
"126347",E1256N4814,"0.66","415"
"126346",E1255N4814,"0.69","145"
"126345",E1253N4814,"0.67","40"
"126344",E1252N4814,"0.72","330"
"126343",E1251N4814,"0.67","30"
"126723",E1254N4812,"0.67","40"
"126724",E1255N4812,"0.67","125"
"126725",E1256N4812,"0.67","60"
"126726",E1257N4812,"0.66","225"
"126727",E1258N4812,"0.60","180"
"126728",E1260N4812,"0.65","20"
"126729",E1261N4812,"0.67","25"
"126730",E1263N4812,"0.67","35"
"126731",E1264N4812,"0.67","85"
"126732",E1265N4812,"0.67","155"
"126733",E1267N4812,"0.60","225"
"126734",E1271N4812,"0.53","185"
"126735",E1272N4812,"0.53","335"
"126736",E1273N4812,"0.53","40"
"126737",E1274N4812,"0.53","80"
"126738",E1275N4812,"0.53","65"
"126739",E1276N4812,"0.53","210"
"126740",E1277N4812,"0.53","160"
"126741",E1278N4812,"0.53","95"
"126742",E1279N4812,"0.48","95"
"125960",E1264N4816,"0.67","125"
"125408",E1264N4819,"0.47","230"
"125594",E1264N4818,"0.53","195"
"125763",E1264N4817,"0.67","330"
"125961",E1265N4816,"0.67","95"
"125409",E1265N4819,"0.49","340"
"125595",E1265N4818,"0.54","170"
"125764",E1265N4817,"0.64","320"
"125962",E1266N4816,"0.61","140"
"125596",E1266N4818,"0.53","130"
"125765",E1266N4817,"0.59","120"
"125963",E1267N4816,"0.57","160"
"125964",E1269N4816,"0.53","190"
"125965",E1270N4816,"0.53","110"
"125966",E1271N4816,"0.53","190"
"125967",E1272N4816,"0.53","150"
"125968",E1273N4816,"0.53","95"
"126160",E1269N4815,"0.53","115"
"126161",E1270N4815,"0.53","205"
"126162",E1272N4815,"0.53","160"
"126163",E1273N4815,"0.53","55"
"126164",E1274N4815,"0.53","40"
"126165",E1275N4815,"0.53","25"
"126166",E1277N4815,"0.52","100"
"126167",E1278N4815,"0.49","60"
"126360",E1271N4814,"0.53","115"
"126361",E1272N4814,"0.53","50"
"126362",E1273N4814,"0.53","130"
"126363",E1274N4814,"0.53","95"
"126364",E1275N4814,"0.53","60"
"126365",E1276N4814,"0.53","95"
"126366",E1277N4814,"0.53","70"
"126367",E1278N4814,"0.53","80"
"126368",E1279N4814,"0.50","15"
"126562",E1277N4813,"0.53","20"
"126563",E1278N4813,"0.53","65"
"126564",E1279N4813,"0.50","60"
"126561",E1275N4813,"0.53","100"
"126560",E1274N4813,"0.53","125"
"126559",E1273N4813,"0.53","105"
"126558",E1272N4813,"0.53","50"
"126557",E1271N4813,"0.53","155"
"126556",E1270N4813,"0.53","105"
"126555",E1269N4813,"0.53","20"
"126359",E1269N4814,"0.53","165"
"126358",E1268N4814,"0.53","360"
"126357",E1267N4814,"0.60","120"
"126159",E1267N4815,"0.58","355"
"126158",E1266N4815,"0.63","60"
"126157",E1265N4815,"0.67","80"
"126156",E1264N4815,"0.67","160"
"126155",E1263N4815,"0.67","110"
"126154",E1262N4815,"0.67","150"
"126153",E1261N4815,"0.65","100"
"125762",E1263N4817,"0.67","100"
"125593",E1263N4818,"0.59","185"
"125407",E1263N4819,"0.47","85"
"125048",E1263N4821,"0.52","80"
"125959",E1263N4816,"0.67","70"
"125761",E1262N4817,"0.63","60"
"125592",E1262N4818,"0.65","110"
"125406",E1262N4819,"0.48","150"
"125231",E1262N4820,"0.47","165"
"125047",E1262N4821,"0.53","45"
"125958",E1262N4816,"0.66","130"
"125760",E1261N4817,"0.61","95"
"125591",E1261N4818,"0.67","160"
"125405",E1261N4819,"0.52","125"
"125230",E1261N4820,"0.49","105"
"125957",E1261N4816,"0.62","80"
"126152",E1260N4815,"0.60","130"
"125956",E1260N4816,"0.60","115"
"125759",E1260N4817,"0.61","45"
"125590",E1260N4818,"0.67","190"
"125404",E1260N4819,"0.56","160"
"125229",E1260N4820,"0.50","45"
"126151",E1259N4815,"0.60","105"
"126150",E1255N4815,"0.69","90"
"126149",E1254N4815,"0.67","225"
"126148",E1253N4815,"0.63","210"
"126147",E1252N4815,"0.66","170"
"125954",E1258N4816,"0.63","15"
"125955",E1259N4816,"0.60","15"
"125952",E1255N4816,"0.73","265"
"125951",E1254N4816,"0.73","305"
"125950",E1253N4816,"0.76","120"
"125949",E1252N4816,"0.74","10"
"125758",E1259N4817,"0.61","165"
"125757",E1255N4817,"0.73","80"
"125756",E1254N4817,"0.73","30"
"125755",E1252N4817,"0.73","115"
"125754",E1251N4817,"0.73","35"
"125588",E1258N4818,"0.67","10"
"125589",E1259N4818,"0.67","150"
"125587",E1252N4818,"0.73","80"
"125586",E1251N4818,"0.71","35"
"125402",E1258N4819,"0.59","120"
"125403",E1259N4819,"0.59","150"
"125401",E1251N4819,"0.63","210"
"125226",E1251N4820,"0.55","135"
"125044",E1251N4821,"0.53","70"
"125228",E1258N4820,"0.53","40"
"125953",E1256N4816,"0.70","10"
"125232",E1267N4820,"0.47","70"
"125233",E1268N4820,"0.47","175"
"125234",E1270N4820,"0.47","325"
"125235",E1271N4820,"0.47","50"
"125236",E1272N4820,"0.47","195"
"125049",E1269N4821,"0.47","185"
"125050",E1270N4821,"0.47","35"
"125051",E1271N4821,"0.47","110"
"125052",E1272N4821,"0.47","75"
"125053",E1273N4821,"0.47","65"
"125054",E1274N4821,"0.47","60"
"125055",E1275N4821,"0.47","5"
"124885",E1274N4822,"0.47","25"
"124884",E1273N4822,"0.47","50"
"124883",E1272N4822,"0.47","50"
"124882",E1271N4822,"0.47","65"
"124881",E1270N4822,"0.48","30"
"124726",E1273N4823,"0.47","45"
"124725",E1272N4823,"0.48","55"
"124724",E1271N4823,"0.51","15"
"125237",E1273N4820,"0.47","70"
"125238",E1274N4820,"0.47","60"
"125239",E1275N4820,"0.47","55"
"125410",E1267N4819,"0.48","55"
"125411",E1268N4819,"0.47","245"
"125412",E1270N4819,"0.47","230"
"125413",E1272N4819,"0.47","120"
"125414",E1273N4819,"0.47","20"
"125415",E1274N4819,"0.47","30"
"125416",E1275N4819,"0.47","75"
"125417",E1276N4819,"0.47","30"
"125597",E1268N4818,"0.53","255"
"125598",E1270N4818,"0.52","80"
"125599",E1271N4818,"0.50","105"
"125600",E1272N4818,"0.48","50"
"125601",E1274N4818,"0.47","50"
"125602",E1275N4818,"0.47","35"
"125769",E1271N4817,"0.53","165"
"125770",E1272N4817,"0.53","125"
"125771",E1273N4817,"0.52","45"
"125772",E1274N4817,"0.49","35"
"125766",E1267N4817,"0.54","15"
"125767",E1268N4817,"0.53","50"
"125768",E1269N4817,"0.53","60"
"121983",E1252N4836,"0.80","10"
"121984",E1254N4836,"0.80","20"
"121761",E1251N4837,"0.77","140"
"121522",E1251N4838,"0.77","55"
"121258",E1251N4839,"0.77","145"
"121005",E1251N4840,"0.77","200"
"120752",E1251N4841,"0.75","120"
"120225",E1251N4843,"0.76","20"
"121762",E1252N4837,"0.80","45"
"121259",E1252N4839,"0.80","30"
"121006",E1252N4840,"0.80","190"
"120753",E1252N4841,"0.76","195"
"120488",E1252N4842,"0.79","100"
"120226",E1252N4843,"0.80","70"
"121007",E1253N4840,"0.80","25"
"120754",E1253N4841,"0.78","110"
"120489",E1253N4842,"0.74","55"
"120755",E1254N4841,"0.80","2"
"121523",E1255N4838,"0.80","45"
"121008",E1256N4840,"0.80","10"
"121260",E1256N4839,"0.80","85"
"119718",E1276N4845,"0.13","40"
"119451",E1275N4846,"0.24","15"
"118653",E1271N4849,"0.13","115"
"118355",E1270N4850,"0.13","95"
"117738",E1279N4852,"0.33","40"
"117416",E1279N4853,"0.33","30"
"117083",E1279N4854,"0.33","215"
"118062",E1280N4851,"0.39","75"
"117739",E1280N4852,"0.38","30"
"117417",E1280N4853,"0.39","120"
"117084",E1280N4854,"0.39","90"
"118356",E1281N4850,"0.43","80"
"118063",E1281N4851,"0.45","40"
"117740",E1281N4852,"0.45","60"
"117418",E1281N4853,"0.44","110"
"117085",E1281N4854,"0.44","125"
"118654",E1282N4849,"0.52","55"
"118357",E1282N4850,"0.53","55"
"118064",E1282N4851,"0.54","135"
"117741",E1282N4852,"0.52","110"
"117419",E1282N4853,"0.51","130"
"117086",E1282N4854,"0.49","200"
"118655",E1283N4849,"0.60","50"
"118358",E1283N4850,"0.60","90"
"118065",E1283N4851,"0.60","125"
"117742",E1283N4852,"0.60","85"
"117420",E1283N4853,"0.60","190"
"117087",E1283N4854,"0.58","220"
"118923",E1283N4848,"0.58","20"
"125056",E1279N4821,"0.22","5"
"125773",E1281N4817,"0.21","15"
"125969",E1278N4816,"0.47","20"
"125970",E1281N4816,"0.31","5"
"126168",E1282N4815,"0.27","5"
"126565",E1282N4813,"0.32","10"
"126566",E1283N4813,"0.20","5"
"126743",E1283N4812,"0.17","5"
"127751",E1284N4807,"0.13","15"
"127126",E1284N4810,"0.18","5"
"127541",E1284N4808,"0.20","10"
"124553",E1272N4824,"0.60","10"
"124554",E1273N4824,"0.60","10"
"120238",E1285N4843,"0.27","10"
"120239",E1286N4843,"0.28","60"
"120240",E1287N4843,"0.39","60"
"120241",E1288N4843,"0.44","35"
"120242",E1289N4843,"0.43","5"
"120243",E1290N4843,"0.45","40"
"120244",E1291N4843,"0.42","120"
"120245",E1292N4843,"0.40","145"
"120246",E1293N4843,"0.40","180"
"120247",E1294N4843,"0.40","55"
"119988",E1295N4844,"0.40","95"
"119987",E1294N4844,"0.40","160"
"119986",E1293N4844,"0.40","170"
"119985",E1292N4844,"0.41","155"
"119984",E1291N4844,"0.46","150"
"119983",E1290N4844,"0.47","135"
"119982",E1289N4844,"0.47","55"
"119981",E1287N4844,"0.44","15"
"119980",E1286N4844,"0.34","35"
"119979",E1285N4844,"0.27","20"
"119726",E1295N4845,"0.40","50"
