fid,crs28992re,FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_CALC_FMC_PETAR_AMENITIES_FMC_INDEX_NON_Num_65+rea,1COR_DEN_INDEX_WALK
"103867",E1226N4902,"20","20","20","0.71"
"103868",E1227N4902,"25","25","25","0.74"
"103724",E1227N4903,"15","15","15","0.67"
"103027",E1227N4908,"20","20","20","0.60"
"103172",E1227N4907,"2","2","2","0.60"
"103308",E1227N4906,"15","15","15","0.60"
"103869",E1228N4902,"25","25","25","0.80"
"103725",E1228N4903,"15","15","15","0.72"
"103028",E1228N4908,"2","2","2","0.60"
"103173",E1228N4907,"2","2","2","0.60"
"103309",E1228N4906,"2","2","2","0.60"
"103870",E1229N4902,"35","35","35","0.80"
"103726",E1229N4903,"20","20","20","0.77"
"103310",E1229N4906,"15","15","15","0.61"
"103029",E1229N4908,"2","2","2","0.64"
"103174",E1229N4907,"5","5","5","0.63"
"103871",E1230N4902,"25","25","25","0.80"
"103727",E1230N4903,"10","10","10","0.78"
"103311",E1230N4906,"20","20","20","0.67"
"103030",E1230N4908,"50","50","50","0.70"
"103175",E1230N4907,"25","25","25","0.67"
"103872",E1231N4902,"2","2","2","0.80"
"103728",E1231N4903,"15","15","15","0.78"
"103312",E1231N4906,"15","15","15","0.70"
"103031",E1231N4908,"75","75","75","0.80"
"103176",E1231N4907,"10","10","10","0.77"
"103865",E1222N4902,"2","2","2","0.67"
"103722",E1222N4903,"2","2","2","0.66"
"103864",E1221N4902,"2","2","2","0.65"
"103863",E1220N4902,"2","2","2","0.50"
"103721",E1220N4903,"2","2","2","0.47"
"103729",E1232N4903,"5","5","5","0.86"
"103873",E1232N4902,"2","2","2","0.88"
"102598",E1214N4911,"5","5","5","0.21"
"102463",E1214N4912,"30","30","30","0.27"
"102464",E1215N4912,"5","5","5","0.26"
"102599",E1216N4911,"5","5","5","0.20"
"102465",E1216N4912,"20","20","20","0.24"
"102600",E1217N4911,"25","25","25","0.20"
"102466",E1217N4912,"20","20","20","0.22"
"102601",E1218N4911,"2","2","2","0.23"
"102467",E1218N4912,"2","2","2","0.22"
"102602",E1219N4911,"2","2","2","0.28"
"102468",E1219N4912,"2","2","2","0.27"
"102603",E1220N4911,"10","10","10","0.39"
"102469",E1220N4912,"2","2","2","0.33"
"102604",E1221N4911,"2","2","2","0.40"
"102470",E1221N4912,"2","2","2","0.40"
"102605",E1222N4911,"2","2","2","0.40"
"102471",E1222N4912,"2","2","2","0.40"
"102606",E1223N4911,"2","2","2","0.41"
"102607",E1225N4911,"10","10","10","0.45"
"102608",E1226N4911,"15","15","15","0.47"
"102472",E1226N4912,"5","5","5","0.41"
"102609",E1227N4911,"5","5","5","0.47"
"102473",E1227N4912,"5","5","5","0.43"
"102610",E1228N4911,"30","30","30","0.49"
"102474",E1228N4912,"25","25","25","0.45"
"102611",E1229N4911,"60","60","60","0.54"
"102475",E1229N4912,"35","35","35","0.49"
"102612",E1230N4911,"10","10","10","0.58"
"102476",E1230N4912,"2","2","2","0.53"
"102613",E1231N4911,"10","10","10","0.63"
"102477",E1232N4912,"30","30","30","0.55"
"102478",E1233N4912,"30","30","30","0.55"
"102614",E1234N4911,"40","40","40","0.64"
"102479",E1234N4912,"10","10","10","0.54"
"102462",E1213N4912,"5","5","5","0.25"
"102461",E1212N4912,"2","2","2","0.20"
"102621",E1242N4911,"2","2","2","0.56"
"102485",E1241N4912,"2","2","2","0.46"
"102620",E1241N4911,"2","2","2","0.50"
"102484",E1240N4912,"5","5","5","0.46"
"102619",E1240N4911,"2","2","2","0.47"
"102483",E1239N4912,"30","30","30","0.56"
"102618",E1239N4911,"10","10","10","0.59"
"102482",E1238N4912,"10","10","10","0.62"
"102617",E1238N4911,"10","10","10","0.67"
"102481",E1237N4912,"10","10","10","0.60"
"102616",E1237N4911,"5","5","5","0.66"
"102480",E1235N4912,"20","20","20","0.58"
"102615",E1235N4911,"2","2","2","0.65"
"137072",E1259N4768,"2","2","2","0.00"
"136653",E1254N4770,"2","2","2","0.00"
"136032",E1261N4773,"2","2","2","0.00"
"132732",E1267N4787,"5","5","5","0.53"
"133036",E1267N4786,"80","80","80","0.53"
"132733",E1269N4787,"2","2","2","0.52"
"133037",E1269N4786,"5","5","5","0.50"
"133038",E1270N4786,"10","10","10","0.47"
"132734",E1271N4787,"20","20","20","0.47"
"133039",E1271N4786,"70","70","70","0.47"
"132735",E1272N4787,"2","2","2","0.47"
"133040",E1272N4786,"35","35","35","0.47"
"132736",E1273N4787,"2","2","2","0.47"
"133041",E1273N4786,"10","10","10","0.47"
"132737",E1274N4787,"5","5","5","0.47"
"133042",E1274N4786,"5","5","5","0.47"
"132738",E1275N4787,"2","2","2","0.47"
"133043",E1275N4786,"10","10","10","0.47"
"132739",E1276N4787,"2","2","2","0.47"
"132740",E1277N4787,"2","2","2","0.47"
"132741",E1279N4787,"5","5","5","0.47"
"132742",E1280N4787,"20","20","20","0.44"
"132743",E1281N4787,"25","25","25","0.33"
"132744",E1282N4787,"15","15","15","0.27"
"133044",E1276N4786,"10","10","10","0.47"
"133045",E1277N4786,"20","20","20","0.47"
"133046",E1278N4786,"10","10","10","0.47"
"133047",E1279N4786,"15","15","15","0.47"
"133048",E1280N4786,"25","25","25","0.43"
"133049",E1281N4786,"25","25","25","0.33"
"133050",E1282N4786,"30","30","30","0.30"
"134406",E1281N4781,"10","10","10","0.20"
"134405",E1280N4781,"30","30","30","0.24"
"134404",E1279N4781,"5","5","5","0.15"
"134403",E1278N4781,"10","10","10","0.16"
"134402",E1277N4781,"10","10","10","0.30"
"134401",E1276N4781,"2","2","2","0.36"
"134400",E1274N4781,"2","2","2","0.40"
"134399",E1271N4781,"15","15","15","0.40"
"134398",E1270N4781,"20","20","20","0.40"
"134397",E1269N4781,"35","35","35","0.40"
"134396",E1268N4781,"15","15","15","0.40"
"134395",E1267N4781,"20","20","20","0.43"
"134394",E1266N4781,"2","2","2","0.47"
"134393",E1265N4781,"20","20","20","0.47"
"134392",E1264N4781,"20","20","20","0.47"
"134172",E1281N4782,"2","2","2","0.23"
"134171",E1280N4782,"25","25","25","0.26"
"134170",E1279N4782,"10","10","10","0.21"
"134169",E1278N4782,"15","15","15","0.30"
"134168",E1277N4782,"10","10","10","0.38"
"134167",E1276N4782,"10","10","10","0.41"
"134166",E1275N4782,"25","25","25","0.41"
"134165",E1274N4782,"15","15","15","0.40"
"134164",E1273N4782,"2","2","2","0.40"
"134163",E1271N4782,"20","20","20","0.40"
"134162",E1270N4782,"25","25","25","0.40"
"134161",E1269N4782,"15","15","15","0.40"
"134160",E1268N4782,"15","15","15","0.40"
"134159",E1267N4782,"30","30","30","0.46"
"134158",E1266N4782,"20","20","20","0.47"
"134157",E1265N4782,"15","15","15","0.47"
"134156",E1264N4782,"10","10","10","0.47"
"134155",E1263N4782,"2","2","2","0.47"
"134154",E1249N4782,"2","2","2","0.13"
"134617",E1264N4780,"10","10","10","0.41"
"134618",E1265N4780,"20","20","20","0.42"
"134619",E1266N4780,"20","20","20","0.41"
"134620",E1267N4780,"15","15","15","0.40"
"134621",E1268N4780,"30","30","30","0.40"
"134622",E1269N4780,"20","20","20","0.40"
"134623",E1270N4780,"15","15","15","0.40"
"134624",E1271N4780,"10","10","10","0.40"
"134827",E1254N4779,"2","2","2","0.07"
"134828",E1265N4779,"15","15","15","0.40"
"134829",E1266N4779,"5","5","5","0.40"
"134830",E1267N4779,"2","2","2","0.40"
"134831",E1268N4779,"10","10","10","0.40"
"133877",E1264N4783,"30","30","30","0.47"
"133612",E1264N4784,"30","30","30","0.50"
"133878",E1265N4783,"2","2","2","0.47"
"133613",E1265N4784,"20","20","20","0.51"
"133879",E1266N4783,"15","15","15","0.47"
"133614",E1266N4784,"25","25","25","0.53"
"133880",E1267N4783,"10","10","10","0.48"
"133615",E1267N4784,"20","20","20","0.53"
"133881",E1268N4783,"10","10","10","0.43"
"133616",E1268N4784,"10","10","10","0.52"
"133882",E1269N4783,"15","15","15","0.40"
"133883",E1270N4783,"15","15","15","0.43"
"133617",E1270N4784,"30","30","30","0.47"
"133884",E1271N4783,"15","15","15","0.43"
"133618",E1271N4784,"15","15","15","0.47"
"133619",E1272N4784,"10","10","10","0.47"
"133885",E1273N4783,"2","2","2","0.44"
"133620",E1273N4784,"15","15","15","0.47"
"133886",E1274N4783,"5","5","5","0.46"
"133621",E1274N4784,"5","5","5","0.47"
"133622",E1275N4784,"2","2","2","0.47"
"133887",E1275N4783,"10","10","10","0.47"
"133623",E1276N4784,"2","2","2","0.47"
"133888",E1276N4783,"10","10","10","0.47"
"133889",E1277N4783,"10","10","10","0.47"
"133624",E1278N4784,"5","5","5","0.47"
"133890",E1278N4783,"20","20","20","0.43"
"133625",E1279N4784,"30","30","30","0.43"
"133891",E1279N4783,"30","30","30","0.34"
"133626",E1280N4784,"25","25","25","0.30"
"133892",E1280N4783,"15","15","15","0.27"
"133627",E1281N4784,"20","20","20","0.27"
"133893",E1281N4783,"10","10","10","0.25"
"133628",E1282N4784,"15","15","15","0.21"
"133611",E1263N4784,"30","30","30","0.48"
"133876",E1263N4783,"20","20","20","0.47"
"133610",E1262N4784,"10","10","10","0.47"
"133875",E1249N4783,"2","2","2","0.13"
"132150",E1264N4789,"5","5","5","0.60"
"132444",E1264N4788,"35","35","35","0.58"
"132729",E1264N4787,"15","15","15","0.53"
"133033",E1264N4786,"15","15","15","0.53"
"133320",E1264N4785,"10","10","10","0.53"
"132151",E1265N4789,"15","15","15","0.60"
"132445",E1265N4788,"20","20","20","0.56"
"132730",E1265N4787,"25","25","25","0.53"
"133034",E1265N4786,"5","5","5","0.53"
"133321",E1265N4785,"25","25","25","0.53"
"132152",E1266N4789,"10","10","10","0.60"
"132446",E1266N4788,"20","20","20","0.58"
"132731",E1266N4787,"35","35","35","0.53"
"133035",E1266N4786,"5","5","5","0.53"
"133322",E1266N4785,"25","25","25","0.53"
"133323",E1267N4785,"50","50","50","0.53"
"133324",E1268N4785,"15","15","15","0.53"
"133325",E1269N4785,"2","2","2","0.48"
"133326",E1271N4785,"25","25","25","0.47"
"133327",E1272N4785,"15","15","15","0.47"
"133328",E1273N4785,"10","10","10","0.47"
"133329",E1274N4785,"20","20","20","0.47"
"133330",E1275N4785,"25","25","25","0.47"
"133331",E1276N4785,"10","10","10","0.47"
"133332",E1278N4785,"2","2","2","0.47"
"133333",E1279N4785,"10","10","10","0.47"
"133334",E1280N4785,"15","15","15","0.39"
"133335",E1281N4785,"15","15","15","0.28"
"133336",E1282N4785,"20","20","20","0.27"
"132149",E1263N4789,"20","20","20","0.60"
"132148",E1262N4789,"15","15","15","0.60"
"132147",E1261N4789,"15","15","15","0.60"
"132146",E1260N4789,"15","15","15","0.58"
"132145",E1257N4789,"2","2","2","0.40"
"132144",E1256N4789,"2","2","2","0.39"
"132143",E1255N4789,"2","2","2","0.26"
"132443",E1263N4788,"15","15","15","0.60"
"132728",E1263N4787,"15","15","15","0.54"
"133032",E1263N4786,"25","25","25","0.53"
"133319",E1263N4785,"15","15","15","0.53"
"132442",E1262N4788,"10","10","10","0.60"
"132727",E1262N4787,"30","30","30","0.56"
"133031",E1262N4786,"20","20","20","0.53"
"133318",E1262N4785,"5","5","5","0.53"
"132441",E1261N4788,"20","20","20","0.60"
"132726",E1261N4787,"30","30","30","0.56"
"133030",E1261N4786,"15","15","15","0.53"
"132440",E1260N4788,"25","25","25","0.60"
"132725",E1260N4787,"2","2","2","0.54"
"132439",E1255N4788,"2","2","2","0.20"
"132447",E1267N4788,"15","15","15","0.54"
"132153",E1268N4789,"10","10","10","0.53"
"132448",E1268N4788,"10","10","10","0.53"
"132154",E1269N4789,"10","10","10","0.53"
"132449",E1269N4788,"10","10","10","0.53"
"132155",E1270N4789,"15","15","15","0.49"
"132450",E1270N4788,"2","2","2","0.47"
"132451",E1271N4788,"10","10","10","0.47"
"132156",E1272N4789,"10","10","10","0.47"
"132452",E1272N4788,"20","20","20","0.47"
"132157",E1274N4789,"5","5","5","0.47"
"132158",E1275N4789,"30","30","30","0.47"
"132159",E1276N4789,"25","25","25","0.47"
"132453",E1276N4788,"110","110","110","0.47"
"132160",E1277N4789,"15","15","15","0.47"
"132454",E1277N4788,"15","15","15","0.47"
"132161",E1278N4789,"2","2","2","0.47"
"132162",E1279N4789,"35","35","35","0.47"
"132455",E1279N4788,"20","20","20","0.47"
"132163",E1280N4789,"20","20","20","0.39"
"132456",E1280N4788,"15","15","15","0.44"
"132164",E1281N4789,"30","30","30","0.30"
"132457",E1281N4788,"20","20","20","0.29"
"132165",E1282N4789,"20","20","20","0.27"
"132458",E1282N4788,"15","15","15","0.27"
"132166",E1283N4789,"25","25","25","0.27"
"132459",E1283N4788,"25","25","25","0.27"
"131862",E1253N4790,"2","2","2","0.23"
"131863",E1254N4790,"2","2","2","0.27"
"131864",E1256N4790,"2","2","2","0.40"
"131865",E1257N4790,"2","2","2","0.40"
"131866",E1259N4790,"10","10","10","0.50"
"131867",E1260N4790,"2","2","2","0.56"
"131868",E1261N4790,"2","2","2","0.60"
"131869",E1262N4790,"2","2","2","0.60"
"131870",E1263N4790,"10","10","10","0.60"
"131871",E1264N4790,"5","5","5","0.60"
"131872",E1265N4790,"10","10","10","0.60"
"131873",E1266N4790,"2","2","2","0.60"
"131582",E1258N4791,"15","15","15","0.41"
"131583",E1259N4791,"135","135","135","0.48"
"131584",E1260N4791,"70","70","70","0.54"
"131305",E1258N4792,"15","15","15","0.40"
"131306",E1259N4792,"55","55","55","0.46"
"131307",E1260N4792,"25","25","25","0.53"
"131308",E1261N4792,"10","10","10","0.56"
"131874",E1268N4790,"10","10","10","0.55"
"131875",E1269N4790,"10","10","10","0.53"
"131876",E1270N4790,"15","15","15","0.50"
"131877",E1271N4790,"20","20","20","0.47"
"131878",E1272N4790,"20","20","20","0.47"
"131879",E1273N4790,"5","5","5","0.47"
"131880",E1274N4790,"20","20","20","0.47"
"131881",E1275N4790,"20","20","20","0.47"
"131882",E1276N4790,"20","20","20","0.47"
"131883",E1277N4790,"15","15","15","0.47"
"131884",E1279N4790,"25","25","25","0.45"
"131885",E1280N4790,"25","25","25","0.34"
"131886",E1281N4790,"10","10","10","0.30"
"131887",E1282N4790,"20","20","20","0.27"
"131888",E1283N4790,"15","15","15","0.27"
"131889",E1284N4790,"20","20","20","0.27"
"131890",E1285N4790,"20","20","20","0.27"
"131598",E1279N4791,"25","25","25","0.39"
"131597",E1277N4791,"10","10","10","0.47"
"131596",E1276N4791,"15","15","15","0.47"
"131595",E1275N4791,"10","10","10","0.47"
"131594",E1274N4791,"5","5","5","0.47"
"131593",E1273N4791,"5","5","5","0.47"
"131592",E1272N4791,"20","20","20","0.47"
"131591",E1271N4791,"5","5","5","0.47"
"131590",E1270N4791,"10","10","10","0.51"
"131589",E1269N4791,"2","2","2","0.53"
"131588",E1267N4791,"30","30","30","0.60"
"131587",E1266N4791,"10","10","10","0.60"
"131586",E1265N4791,"25","25","25","0.60"
"131585",E1264N4791,"20","20","20","0.60"
"131328",E1285N4792,"10","10","10","0.27"
"131327",E1284N4792,"20","20","20","0.27"
"131326",E1283N4792,"15","15","15","0.27"
"131325",E1282N4792,"30","30","30","0.27"
"131324",E1281N4792,"25","25","25","0.27"
"131323",E1280N4792,"20","20","20","0.29"
"131322",E1279N4792,"30","30","30","0.35"
"131321",E1277N4792,"5","5","5","0.45"
"131320",E1276N4792,"20","20","20","0.47"
"131319",E1275N4792,"10","10","10","0.47"
"131318",E1274N4792,"25","25","25","0.47"
"131317",E1273N4792,"10","10","10","0.47"
"131316",E1272N4792,"10","10","10","0.47"
"131315",E1271N4792,"2","2","2","0.47"
"131314",E1270N4792,"2","2","2","0.52"
"131313",E1268N4792,"2","2","2","0.60"
"131312",E1267N4792,"30","30","30","0.60"
"131311",E1266N4792,"30","30","30","0.60"
"131310",E1265N4792,"10","10","10","0.60"
"131309",E1263N4792,"10","10","10","0.60"
"131599",E1280N4791,"10","10","10","0.33"
"131600",E1281N4791,"20","20","20","0.27"
"131601",E1282N4791,"20","20","20","0.27"
"131602",E1283N4791,"15","15","15","0.27"
"131603",E1284N4791,"15","15","15","0.27"
"131604",E1285N4791,"20","20","20","0.27"
"131070",E1282N4793,"5","5","5","0.27"
"128374",E1288N4804,"2","2","2","0.00"
"128590",E1290N4803,"2","2","2","0.00"
"129811",E1290N4798,"5","5","5","0.07"
"129300",E1293N4800,"2","2","2","0.00"
"129556",E1293N4799,"10","10","10","0.01"
"129812",E1293N4798,"5","5","5","0.04"
"130070",E1293N4797,"2","2","2","0.06"
"130071",E1294N4797,"2","2","2","0.00"
"129557",E1295N4799,"25","25","25","0.00"
"129813",E1295N4798,"10","10","10","0.00"
"130072",E1295N4797,"20","20","20","0.00"
"130321",E1295N4796,"10","10","10","0.00"
"129301",E1296N4800,"10","10","10","0.00"
"129558",E1296N4799,"15","15","15","0.00"
"129814",E1296N4798,"10","10","10","0.00"
"130073",E1296N4797,"15","15","15","0.00"
"130322",E1296N4796,"5","5","5","0.00"
"130574",E1297N4795,"5","5","5","0.00"
"130323",E1297N4796,"20","20","20","0.00"
"130074",E1297N4797,"20","20","20","0.00"
"129815",E1297N4798,"15","15","15","0.00"
"129559",E1297N4799,"15","15","15","0.00"
"129302",E1297N4800,"2","2","2","0.00"
"129055",E1297N4801,"2","2","2","0.00"
"130576",E1299N4795,"5","5","5","0.00"
"130575",E1298N4795,"5","5","5","0.00"
"130325",E1299N4796,"10","10","10","0.00"
"130324",E1298N4796,"10","10","10","0.00"
"130076",E1300N4797,"2","2","2","0.00"
"130075",E1298N4797,"2","2","2","0.00"
"129817",E1299N4798,"5","5","5","0.00"
"129816",E1298N4798,"5","5","5","0.00"
"129561",E1299N4799,"2","2","2","0.00"
"129560",E1298N4799,"5","5","5","0.00"
"129303",E1298N4800,"10","10","10","0.00"
"129056",E1298N4801,"2","2","2","0.00"
"128825",E1298N4802,"2","2","2","0.00"
"131057",E1257N4793,"10","10","10","0.39"
"131058",E1258N4793,"25","25","25","0.40"
"131059",E1259N4793,"10","10","10","0.44"
"131060",E1260N4793,"20","20","20","0.49"
"131061",E1261N4793,"30","30","30","0.53"
"130813",E1257N4794,"10","10","10","0.36"
"130814",E1258N4794,"10","10","10","0.40"
"130815",E1259N4794,"15","15","15","0.41"
"130816",E1260N4794,"30","30","30","0.47"
"130817",E1261N4794,"2","2","2","0.51"
"130567",E1259N4795,"15","15","15","0.40"
"130568",E1260N4795,"10","10","10","0.43"
"130569",E1261N4795,"2","2","2","0.47"
"130316",E1261N4796,"25","25","25","0.45"
"130064",E1255N4797,"2","2","2","0.43"
"130065",E1256N4797,"10","10","10","0.44"
"129802",E1255N4798,"2","2","2","0.56"
"129803",E1256N4798,"15","15","15","0.60"
"129804",E1257N4798,"20","20","20","0.56"
"129805",E1258N4798,"10","10","10","0.56"
"129546",E1255N4799,"20","20","20","0.66"
"129547",E1256N4799,"20","20","20","0.67"
"129548",E1258N4799,"20","20","20","0.64"
"129549",E1259N4799,"2","2","2","0.69"
"129550",E1260N4799,"5","5","5","0.73"
"129551",E1261N4799,"2","2","2","0.68"
"129288",E1256N4800,"2","2","2","0.73"
"129289",E1257N4800,"35","35","35","0.72"
"129290",E1259N4800,"2","2","2","0.73"
"129291",E1260N4800,"15","15","15","0.73"
"129045",E1255N4801,"10","10","10","0.73"
"129046",E1259N4801,"10","10","10","0.73"
"129047",E1260N4801,"15","15","15","0.73"
"129806",E1264N4798,"5","5","5","0.45"
"129807",E1269N4798,"15","15","15","0.53"
"129808",E1270N4798,"35","35","35","0.46"
"129809",E1271N4798,"10","10","10","0.40"
"129552",E1269N4799,"30","30","30","0.53"
"129553",E1270N4799,"15","15","15","0.44"
"129554",E1271N4799,"25","25","25","0.36"
"129555",E1272N4799,"35","35","35","0.33"
"129292",E1268N4800,"20","20","20","0.52"
"129293",E1269N4800,"5","5","5","0.48"
"129294",E1270N4800,"2","2","2","0.44"
"129295",E1271N4800,"30","30","30","0.40"
"129296",E1272N4800,"2","2","2","0.38"
"129297",E1273N4800,"5","5","5","0.31"
"129298",E1274N4800,"35","35","35","0.26"
"129299",E1275N4800,"15","15","15","0.22"
"129048",E1269N4801,"15","15","15","0.47"
"129049",E1270N4801,"5","5","5","0.43"
"129050",E1271N4801,"15","15","15","0.40"
"129810",E1272N4798,"2","2","2","0.38"
"130068",E1264N4797,"20","20","20","0.50"
"130069",E1265N4797,"5","5","5","0.52"
"130319",E1264N4796,"30","30","30","0.49"
"130320",E1265N4796,"25","25","25","0.48"
"131067",E1277N4793,"2","2","2","0.39"
"131068",E1279N4793,"10","10","10","0.29"
"131069",E1280N4793,"2","2","2","0.27"
"131066",E1267N4793,"10","10","10","0.60"
"131065",E1266N4793,"25","25","25","0.60"
"130822",E1266N4794,"25","25","25","0.60"
"131064",E1265N4793,"25","25","25","0.60"
"130821",E1265N4794,"25","25","25","0.60"
"130573",E1265N4795,"5","5","5","0.55"
"131063",E1264N4793,"35","35","35","0.60"
"130820",E1264N4794,"35","35","35","0.59"
"130572",E1264N4795,"25","25","25","0.53"
"131062",E1263N4793,"30","30","30","0.60"
"130819",E1263N4794,"15","15","15","0.55"
"130067",E1263N4797,"30","30","30","0.47"
"130318",E1263N4796,"25","25","25","0.50"
"130571",E1263N4795,"25","25","25","0.53"
"130818",E1262N4794,"10","10","10","0.53"
"130066",E1262N4797,"15","15","15","0.43"
"130317",E1262N4796,"10","10","10","0.46"
"130570",E1262N4795,"15","15","15","0.52"
"128157",E1271N4805,"5","5","5","0.53"
"127954",E1271N4806,"5","5","5","0.53"
"127746",E1271N4807,"50","50","50","0.53"
"128820",E1271N4802,"15","15","15","0.40"
"128158",E1272N4805,"2","2","2","0.52"
