fid,crs28992re,FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_FMC_INDEX_SOC_Num_65+rea
"128816",E1255N4802,"2","2"
"128817",E1256N4802,"30","30"
"128818",E1257N4802,"10","10"
"128819",E1258N4802,"2","2"
"128579",E1255N4803,"15","15"
"128580",E1256N4803,"10","10"
"128581",E1257N4803,"10","10"
"128582",E1258N4803,"20","20"
"128363",E1255N4804,"15","15"
"128364",E1256N4804,"15","15"
"128365",E1257N4804,"25","25"
"128366",E1258N4804,"2","2"
"128147",E1255N4805,"20","20"
"128148",E1256N4805,"2","2"
"128149",E1257N4805,"20","20"
"127945",E1255N4806,"20","20"
"127946",E1256N4806,"45","45"
"127736",E1255N4807,"2","2"
"127737",E1257N4807,"10","10"
"127523",E1255N4808,"15","15"
"127318",E1255N4809,"5","5"
"127319",E1258N4809,"5","5"
"127320",E1259N4809,"2","2"
"128583",E1265N4803,"2","2"
"128584",E1266N4803,"15","15"
"128585",E1267N4803,"5","5"
"128586",E1268N4803,"2","2"
"128587",E1269N4803,"2","2"
"128367",E1265N4804,"5","5"
"128368",E1266N4804,"10","10"
"128369",E1267N4804,"10","10"
"128370",E1268N4804,"10","10"
"128371",E1269N4804,"15","15"
"128372",E1270N4804,"2","2"
"128150",E1264N4805,"2","2"
"128151",E1265N4805,"2","2"
"128152",E1266N4805,"10","10"
"128153",E1267N4805,"10","10"
"128154",E1268N4805,"20","20"
"128155",E1269N4805,"10","10"
"128156",E1270N4805,"5","5"
"127947",E1263N4806,"2","2"
"127948",E1264N4806,"2","2"
"127949",E1266N4806,"10","10"
"127950",E1267N4806,"10","10"
"127951",E1268N4806,"10","10"
"127952",E1269N4806,"2","2"
"127953",E1270N4806,"2","2"
"127738",E1263N4807,"2","2"
"127739",E1264N4807,"2","2"
"127740",E1265N4807,"185","185"
"127741",E1266N4807,"50","50"
"127742",E1267N4807,"2","2"
"127743",E1268N4807,"2","2"
"127744",E1269N4807,"20","20"
"127745",E1270N4807,"10","10"
"127529",E1267N4808,"5","5"
"127326",E1267N4809,"2","2"
"127530",E1268N4808,"20","20"
"127327",E1268N4809,"2","2"
"127531",E1269N4808,"10","10"
"127328",E1269N4809,"30","30"
"127532",E1270N4808,"10","10"
"127329",E1270N4809,"5","5"
"127533",E1271N4808,"30","30"
"127330",E1271N4809,"2","2"
"127534",E1272N4808,"2","2"
"127331",E1273N4809,"25","25"
"127535",E1273N4808,"2","2"
"127332",E1274N4809,"2","2"
"127536",E1274N4808,"5","5"
"127333",E1275N4809,"2","2"
"127537",E1275N4808,"2","2"
"127334",E1276N4809,"5","5"
"127538",E1276N4808,"2","2"
"127335",E1277N4809,"2","2"
"127539",E1277N4808,"2","2"
"127336",E1278N4809,"10","10"
"127540",E1278N4808,"2","2"
"127337",E1279N4809,"10","10"
"127338",E1280N4809,"2","2"
"127325",E1266N4809,"2","2"
"127528",E1266N4808,"2","2"
"127324",E1265N4809,"15","15"
"127527",E1265N4808,"10","10"
"127323",E1264N4809,"25","25"
"127526",E1264N4808,"20","20"
"127322",E1263N4809,"45","45"
"127525",E1263N4808,"15","15"
"127321",E1262N4809,"2","2"
"127524",E1262N4808,"2","2"
"127106",E1260N4810,"10","10"
"127107",E1261N4810,"2","2"
"126908",E1262N4811,"5","5"
"127108",E1262N4810,"10","10"
"126909",E1263N4811,"15","15"
"127109",E1263N4810,"20","20"
"126910",E1264N4811,"25","25"
"127110",E1264N4810,"10","10"
"126911",E1265N4811,"20","20"
"127111",E1265N4810,"15","15"
"126912",E1266N4811,"2","2"
"127112",E1266N4810,"15","15"
"126913",E1267N4811,"40","40"
"127113",E1267N4810,"15","15"
"127114",E1268N4810,"40","40"
"126914",E1269N4811,"30","30"
"127115",E1269N4810,"10","10"
"126915",E1270N4811,"40","40"
"127116",E1270N4810,"2","2"
"127117",E1271N4810,"15","15"
"126916",E1272N4811,"2","2"
"127118",E1273N4810,"2","2"
"127119",E1274N4810,"2","2"
"126917",E1275N4811,"2","2"
"127120",E1275N4810,"35","35"
"126918",E1276N4811,"5","5"
"127121",E1276N4810,"5","5"
"126919",E1277N4811,"15","15"
"127122",E1277N4810,"10","10"
"126920",E1278N4811,"15","15"
"127123",E1278N4810,"10","10"
"126921",E1279N4811,"15","15"
"127124",E1279N4810,"10","10"
"126922",E1280N4811,"2","2"
"127125",E1280N4810,"10","10"
"127105",E1259N4810,"10","10"
"126907",E1259N4811,"20","20"
"127104",E1258N4810,"20","20"
"126906",E1258N4811,"40","40"
"127103",E1257N4810,"40","40"
"126905",E1257N4811,"2","2"
"127102",E1256N4810,"20","20"
"126904",E1256N4811,"15","15"
"127101",E1255N4810,"20","20"
"126903",E1255N4811,"10","10"
"127100",E1254N4810,"20","20"
"126902",E1254N4811,"5","5"
"127099",E1253N4810,"15","15"
"126901",E1253N4811,"2","2"
"126900",E1251N4811,"5","5"
"126554",E1267N4813,"50","50"
"126553",E1266N4813,"85","85"
"126552",E1265N4813,"5","5"
"126551",E1264N4813,"20","20"
"126550",E1263N4813,"25","25"
"126549",E1262N4813,"5","5"
"126548",E1261N4813,"15","15"
"126547",E1260N4813,"5","5"
"126546",E1258N4813,"10","10"
"126545",E1257N4813,"10","10"
"126544",E1256N4813,"10","10"
"126543",E1255N4813,"10","10"
"126356",E1265N4814,"130","130"
"126355",E1264N4814,"20","20"
"126354",E1263N4814,"10","10"
"126353",E1262N4814,"5","5"
"126352",E1261N4814,"20","20"
"126351",E1260N4814,"10","10"
"126350",E1259N4814,"5","5"
"126349",E1258N4814,"2","2"
"126348",E1257N4814,"15","15"
"126347",E1256N4814,"30","30"
"126346",E1255N4814,"5","5"
"126345",E1253N4814,"10","10"
"126344",E1252N4814,"20","20"
"126343",E1251N4814,"2","2"
"126723",E1254N4812,"2","2"
"126724",E1255N4812,"10","10"
"126725",E1256N4812,"2","2"
"126726",E1257N4812,"20","20"
"126727",E1258N4812,"10","10"
"126728",E1260N4812,"5","5"
"126729",E1261N4812,"2","2"
"126730",E1263N4812,"2","2"
"126731",E1264N4812,"10","10"
"126732",E1265N4812,"15","15"
"126733",E1267N4812,"15","15"
"126734",E1271N4812,"5","5"
"126735",E1272N4812,"10","10"
"126736",E1273N4812,"2","2"
"126737",E1274N4812,"10","10"
"126738",E1275N4812,"2","2"
"126739",E1276N4812,"135","135"
"126740",E1277N4812,"100","100"
"126741",E1278N4812,"10","10"
"126742",E1279N4812,"20","20"
"125960",E1264N4816,"2","2"
"125408",E1264N4819,"10","10"
"125594",E1264N4818,"10","10"
"125763",E1264N4817,"50","50"
"125961",E1265N4816,"10","10"
"125409",E1265N4819,"20","20"
"125595",E1265N4818,"5","5"
"125764",E1265N4817,"35","35"
"125962",E1266N4816,"5","5"
"125596",E1266N4818,"10","10"
"125765",E1266N4817,"15","15"
"125963",E1267N4816,"10","10"
"125964",E1269N4816,"15","15"
"125965",E1270N4816,"2","2"
"125966",E1271N4816,"25","25"
"125967",E1272N4816,"2","2"
"125968",E1273N4816,"2","2"
"126160",E1269N4815,"15","15"
"126161",E1270N4815,"15","15"
"126162",E1272N4815,"10","10"
"126163",E1273N4815,"5","5"
"126164",E1274N4815,"5","5"
"126165",E1275N4815,"2","2"
"126166",E1277N4815,"15","15"
"126167",E1278N4815,"15","15"
"126360",E1271N4814,"10","10"
"126361",E1272N4814,"2","2"
"126362",E1273N4814,"5","5"
"126363",E1274N4814,"10","10"
"126364",E1275N4814,"5","5"
"126365",E1276N4814,"5","5"
"126366",E1277N4814,"2","2"
"126367",E1278N4814,"10","10"
"126368",E1279N4814,"2","2"
"126562",E1277N4813,"2","2"
"126563",E1278N4813,"20","20"
"126564",E1279N4813,"5","5"
"126561",E1275N4813,"2","2"
"126560",E1274N4813,"5","5"
"126559",E1273N4813,"5","5"
"126558",E1272N4813,"2","2"
"126557",E1271N4813,"2","2"
"126556",E1270N4813,"2","2"
"126555",E1269N4813,"2","2"
"126359",E1269N4814,"15","15"
"126358",E1268N4814,"40","40"
"126357",E1267N4814,"40","40"
"126159",E1267N4815,"40","40"
"126158",E1266N4815,"20","20"
"126157",E1265N4815,"2","2"
"126156",E1264N4815,"10","10"
"126155",E1263N4815,"2","2"
"126154",E1262N4815,"10","10"
"126153",E1261N4815,"10","10"
"125762",E1263N4817,"2","2"
"125593",E1263N4818,"5","5"
"125407",E1263N4819,"2","2"
"125048",E1263N4821,"2","2"
"125959",E1263N4816,"5","5"
"125761",E1262N4817,"2","2"
"125592",E1262N4818,"2","2"
"125406",E1262N4819,"2","2"
"125231",E1262N4820,"5","5"
"125047",E1262N4821,"2","2"
"125958",E1262N4816,"10","10"
"125760",E1261N4817,"20","20"
"125591",E1261N4818,"2","2"
"125405",E1261N4819,"2","2"
"125230",E1261N4820,"2","2"
"125957",E1261N4816,"10","10"
"126152",E1260N4815,"15","15"
"125956",E1260N4816,"25","25"
"125759",E1260N4817,"2","2"
"125590",E1260N4818,"10","10"
"125404",E1260N4819,"2","2"
"125229",E1260N4820,"2","2"
"126151",E1259N4815,"20","20"
"126150",E1255N4815,"2","2"
"126149",E1254N4815,"2","2"
"126148",E1253N4815,"2","2"
"126147",E1252N4815,"2","2"
"125954",E1258N4816,"2","2"
"125955",E1259N4816,"2","2"
"125952",E1255N4816,"2","2"
"125951",E1254N4816,"2","2"
"125950",E1253N4816,"2","2"
"125949",E1252N4816,"2","2"
"125758",E1259N4817,"2","2"
"125757",E1255N4817,"2","2"
"125756",E1254N4817,"2","2"
"125755",E1252N4817,"15","15"
"125754",E1251N4817,"2","2"
"125588",E1258N4818,"2","2"
"125589",E1259N4818,"2","2"
"125587",E1252N4818,"15","15"
"125586",E1251N4818,"5","5"
"125402",E1258N4819,"2","2"
"125403",E1259N4819,"2","2"
"125401",E1251N4819,"25","25"
"125226",E1251N4820,"10","10"
"125044",E1251N4821,"5","5"
"125228",E1258N4820,"2","2"
"125953",E1256N4816,"2","2"
"125232",E1267N4820,"15","15"
"125233",E1268N4820,"35","35"
"125234",E1270N4820,"45","45"
"125235",E1271N4820,"10","10"
"125236",E1272N4820,"155","155"
"125049",E1269N4821,"25","25"
"125050",E1270N4821,"10","10"
"125051",E1271N4821,"15","15"
"125052",E1272N4821,"15","15"
"125053",E1273N4821,"20","20"
"125054",E1274N4821,"25","25"
"125055",E1275N4821,"2","2"
"124885",E1274N4822,"10","10"
"124884",E1273N4822,"25","25"
"124883",E1272N4822,"15","15"
"124882",E1271N4822,"30","30"
"124881",E1270N4822,"15","15"
"124726",E1273N4823,"25","25"
"124725",E1272N4823,"30","30"
"124724",E1271N4823,"5","5"
"125237",E1273N4820,"50","50"
"125238",E1274N4820,"25","25"
"125239",E1275N4820,"25","25"
"125410",E1267N4819,"5","5"
"125411",E1268N4819,"40","40"
"125412",E1270N4819,"20","20"
"125413",E1272N4819,"95","95"
"125414",E1273N4819,"10","10"
"125415",E1274N4819,"10","10"
"125416",E1275N4819,"25","25"
"125417",E1276N4819,"20","20"
"125597",E1268N4818,"45","45"
"125598",E1270N4818,"10","10"
"125599",E1271N4818,"10","10"
"125600",E1272N4818,"2","2"
"125601",E1274N4818,"25","25"
"125602",E1275N4818,"15","15"
"125769",E1271N4817,"2","2"
"125770",E1272N4817,"10","10"
"125771",E1273N4817,"15","15"
"125772",E1274N4817,"15","15"
"125766",E1267N4817,"2","2"
"125767",E1268N4817,"5","5"
"125768",E1269N4817,"2","2"
"121983",E1252N4836,"2","2"
"121984",E1254N4836,"10","10"
"121761",E1251N4837,"40","40"
"121522",E1251N4838,"15","15"
"121258",E1251N4839,"30","30"
"121005",E1251N4840,"45","45"
"120752",E1251N4841,"15","15"
"120225",E1251N4843,"2","2"
"121762",E1252N4837,"5","5"
"121259",E1252N4839,"2","2"
"121006",E1252N4840,"35","35"
"120753",E1252N4841,"30","30"
"120488",E1252N4842,"10","10"
"120226",E1252N4843,"5","5"
"121007",E1253N4840,"10","10"
"120754",E1253N4841,"20","20"
"120489",E1253N4842,"2","2"
"120755",E1254N4841,"2","2"
"121523",E1255N4838,"2","2"
"121008",E1256N4840,"2","2"
"121260",E1256N4839,"10","10"
"119718",E1276N4845,"10","10"
"119451",E1275N4846,"2","2"
"118653",E1271N4849,"35","35"
"118355",E1270N4850,"30","30"
"117738",E1279N4852,"5","5"
"117416",E1279N4853,"2","2"
"117083",E1279N4854,"15","15"
"118062",E1280N4851,"2","2"
"117739",E1280N4852,"2","2"
"117417",E1280N4853,"10","10"
"117084",E1280N4854,"10","10"
"118356",E1281N4850,"2","2"
"118063",E1281N4851,"2","2"
"117740",E1281N4852,"2","2"
"117418",E1281N4853,"2","2"
"117085",E1281N4854,"15","15"
"118654",E1282N4849,"2","2"
"118357",E1282N4850,"2","2"
"118064",E1282N4851,"2","2"
"117741",E1282N4852,"5","5"
"117419",E1282N4853,"5","5"
"117086",E1282N4854,"5","5"
"118655",E1283N4849,"2","2"
"118358",E1283N4850,"2","2"
"118065",E1283N4851,"2","2"
"117742",E1283N4852,"2","2"
"117420",E1283N4853,"35","35"
"117087",E1283N4854,"2","2"
"118923",E1283N4848,"2","2"
"125056",E1279N4821,"2","2"
"125773",E1281N4817,"5","5"
"125969",E1278N4816,"5","5"
"125970",E1281N4816,"2","2"
"126168",E1282N4815,"2","2"
"126565",E1282N4813,"2","2"
"126566",E1283N4813,"2","2"
"126743",E1283N4812,"2","2"
"127751",E1284N4807,"2","2"
"127126",E1284N4810,"2","2"
"127541",E1284N4808,"2","2"
"124553",E1272N4824,"2","2"
"124554",E1273N4824,"2","2"
"120238",E1285N4843,"2","2"
"120239",E1286N4843,"2","2"
"120240",E1287N4843,"2","2"
"120241",E1288N4843,"2","2"
"120242",E1289N4843,"2","2"
"120243",E1290N4843,"2","2"
"120244",E1291N4843,"2","2"
"120245",E1292N4843,"2","2"
"120246",E1293N4843,"15","15"
"120247",E1294N4843,"2","2"
"119988",E1295N4844,"2","2"
"119987",E1294N4844,"2","2"
"119986",E1293N4844,"2","2"
"119985",E1292N4844,"2","2"
"119984",E1291N4844,"2","2"
"119983",E1290N4844,"2","2"
"119982",E1289N4844,"2","2"
"119981",E1287N4844,"2","2"
"119980",E1286N4844,"2","2"
"119979",E1285N4844,"2","2"
"119726",E1295N4845,"2","2"
"119725",E1294N4845,"2","2"
"119724",E1293N4845,"2","2"
"119723",E1292N4845,"5","5"
"119722",E1291N4845,"10","10"
"119721",E1290N4845,"2","2"
"119720",E1289N4845,"2","2"
"119719",E1288N4845,"2","2"
"119458",E1294N4846,"5","5"
"119457",E1293N4846,"2","2"
"119456",E1292N4846,"5","5"
"119455",E1290N4846,"10","10"
"119454",E1289N4846,"2","2"
"119453",E1288N4846,"2","2"
"119452",E1287N4846,"2","2"
"120508",E1293N4842,"2","2"
"120507",E1292N4842,"15","15"
"120506",E1291N4842,"2","2"
"120505",E1289N4842,"2","2"
"120504",E1288N4842,"2","2"
"120503",E1287N4842,"2","2"
"121272",E1289N4839,"2","2"
"119190",E1289N4847,"2","2"
"119189",E1288N4847,"10","10"
"119188",E1287N4847,"10","10"
"119187",E1286N4847,"2","2"
"118928",E1288N4848,"5","5"
"118927",E1287N4848,"2","2"
"118926",E1286N4848,"2","2"
"118925",E1285N4848,"2","2"
"118661",E1289N4849,"10","10"
"118660",E1288N4849,"15","15"
"118659",E1287N4849,"60","60"
"118658",E1286N4849,"2","2"
"118657",E1285N4849,"2","2"
"118364",E1289N4850,"5","5"
"118363",E1288N4850,"2","2"
"118362",E1287N4850,"10","10"
"118361",E1286N4850,"10","10"
"118360",E1285N4850,"5","5"
"118069",E1287N4851,"5","5"
"118068",E1286N4851,"20","20"
"118067",E1285N4851,"5","5"
"117748",E1289N4852,"2","2"
"119193",E1293N4847,"45","45"
"119192",E1292N4847,"2","2"
"119191",E1291N4847,"2","2"
"118934",E1296N4848,"2","2"
"118933",E1295N4848,"2","2"
"118932",E1293N4848,"2","2"
"118931",E1292N4848,"2","2"
"118930",E1291N4848,"5","5"
"118929",E1290N4848,"10","10"
"118664",E1292N4849,"10","10"
"118663",E1291N4849,"10","10"
"118662",E1290N4849,"5","5"
"116779",E1284N4855,"5","5"
"116462",E1284N4856,"2","2"
"116164",E1284N4857,"2","2"
"117088",E1284N4854,"45","45"
"117421",E1284N4853,"5","5"
"116780",E1285N4855,"2","2"
"116463",E1285N4856,"20","20"
"117089",E1285N4854,"5","5"
"117422",E1285N4853,"2","2"
"116781",E1286N4855,"2","2"
"117090",E1286N4854,"2","2"
"117091",E1287N4854,"2","2"
"117092",E1288N4854,"2","2"
"117423",E1286N4853,"2","2"
"117424",E1287N4853,"2","2"
"117425",E1288N4853,"2","2"
"117426",E1289N4853,"2","2"
"117743",E1284N4852,"15","15"
"117744",E1285N4852,"5","5"
"117745",E1286N4852,"2","2"
"117746",E1287N4852,"15","15"
"117747",E1288N4852,"15","15"
"118365",E1291N4850,"15","15"
"119194",E1294N4847,"2","2"
"119195",E1295N4847,"2","2"
"119196",E1296N4847,"2","2"
"119197",E1297N4847,"2","2"
"118656",E1284N4849,"2","2"
"118359",E1284N4850,"2","2"
"118066",E1284N4851,"10","10"
"118924",E1284N4848,"2","2"
"118054",E1258N4851,"2","2"
"118055",E1259N4851,"2","2"
"118061",E1269N4851,"15","15"
"117731",E1256N4852,"2","2"
"117732",E1258N4852,"2","2"
"117733",E1259N4852,"2","2"
"117737",E1268N4852,"10","10"
"117415",E1265N4853,"2","2"
"117082",E1262N4854,"2","2"
"116771",E1265N4855,"2","2"
"115555",E1269N4859,"2","2"
"115258",E1269N4860,"15","15"
"114937",E1259N4861,"2","2"
"114938",E1260N4861,"2","2"
"114939",E1269N4861,"2","2"
"112261",E1259N4870,"2","2"
"112262",E1260N4870,"2","2"
"112263",E1262N4870,"2","2"
"112264",E1263N4870,"2","2"
"112265",E1264N4870,"10","10"
"112266",E1265N4870,"2","2"
"111989",E1258N4871,"2","2"
"111990",E1259N4871,"2","2"
"111991",E1262N4871,"2","2"
"111992",E1263N4871,"15","15"
"111993",E1264N4871,"10","10"
"111994",E1265N4871,"2","2"
"111720",E1261N4872,"2","2"
"111721",E1262N4872,"2","2"
"111722",E1265N4872,"2","2"
"111723",E1266N4872,"10","10"
"111447",E1261N4873,"2","2"
"111448",E1262N4873,"5","5"
"111449",E1264N4873,"2","2"
"111450",E1265N4873,"5","5"
"111451",E1266N4873,"2","2"
"111159",E1256N4874,"2","2"
"111160",E1261N4874,"10","10"
"111161",E1262N4874,"2","2"
"111162",E1263N4874,"2","2"
"111163",E1264N4874,"2","2"
"111164",E1265N4874,"2","2"
"110845",E1261N4875,"15","15"
"110846",E1262N4875,"10","10"
"110847",E1263N4875,"2","2"
"110848",E1264N4875,"2","2"
"110527",E1261N4876,"2","2"
"110528",E1262N4876,"75","75"
"109887",E1256N4878,"2","2"
"112551",E1263N4869,"2","2"
"112550",E1262N4869,"2","2"
"112549",E1259N4869,"2","2"
"112840",E1272N4868,"2","2"
"112839",E1271N4868,"2","2"
"112838",E1261N4868,"2","2"
"112837",E1259N4868,"2","2"
"109888",E1269N4878,"2","2"
"110208",E1270N4877,"2","2"
"110849",E1271N4875,"2","2"
"110529",E1272N4876,"2","2"
"110530",E1276N4876,"5","5"
"110850",E1276N4875,"2","2"
"110209",E1277N4877,"2","2"
"110531",E1277N4876,"2","2"
"109889",E1278N4878,"2","2"
"110210",E1278N4877,"5","5"
"109890",E1279N4878,"5","5"
"109891",E1280N4878,"10","10"
"110211",E1280N4877,"2","2"
"109575",E1281N4879,"5","5"
"109576",E1282N4879,"2","2"
"109271",E1283N4880,"2","2"
"109272",E1284N4880,"10","10"
"108948",E1285N4881,"5","5"
"108949",E1286N4881,"2","2"
"108950",E1287N4881,"2","2"
"111165",E1272N4874,"2","2"
"111724",E1295N4872,"2","2"
"104359",E1245N4899,"45","45"
"104198",E1248N4900,"20","20"
"104037",E1245N4901,"2","2"
"104038",E1246N4901,"15","15"
"104039",E1247N4901,"125","125"
"103879",E1246N4902,"30","30"
"103880",E1247N4902,"65","65"
"103881",E1248N4902,"85","85"
"103882",E1249N4902,"2","2"
"103734",E1245N4903,"15","15"
"103735",E1246N4903,"115","115"
"103736",E1247N4903,"10","10"
"103737",E1248N4903,"2","2"
"103738",E1249N4903,"2","2"
"103587",E1245N4904,"2","2"
"103588",E1246N4904,"25","25"
"103589",E1247N4904,"2","2"
"103590",E1248N4904,"25","25"
"103591",E1249N4904,"10","10"
"103450",E1247N4905,"30","30"
"103451",E1249N4905,"15","15"
"103319",E1245N4906,"20","20"
"103320",E1246N4906,"2","2"
"103321",E1247N4906,"2","2"
"103322",E1248N4906,"35","35"
"103323",E1249N4906,"30","30"
"103181",E1245N4907,"15","15"
"103182",E1246N4907,"15","15"
"103183",E1247N4907,"25","25"
"103184",E1248N4907,"20","20"
"103038",E1245N4908,"100","100"
"103039",E1246N4908,"85","85"
"103040",E1247N4908,"15","15"
"109880",E1245N4878,"2","2"
"109881",E1246N4878,"55","55"
"109882",E1247N4878,"20","20"
"109883",E1248N4878,"15","15"
"109884",E1249N4878,"25","25"
"109885",E1250N4878,"30","30"
"109886",E1251N4878,"2","2"
"105111",E1234N4895,"2","2"
"104523",E1234N4898,"2","2"
"105524",E1235N4893,"2","2"
"105305",E1235N4894,"15","15"
"105112",E1235N4895,"30","30"
"104926",E1235N4896,"40","40"
"104732",E1235N4897,"10","10"
"105525",E1236N4893,"15","15"
"105306",E1236N4894,"30","30"
"105113",E1236N4895,"15","15"
"104927",E1236N4896,"30","30"
"104733",E1236N4897,"5","5"
"105526",E1237N4893,"15","15"
"105307",E1237N4894,"25","25"
"105114",E1237N4895,"35","35"
"105527",E1238N4893,"20","20"
"105308",E1238N4894,"10","10"
"105115",E1238N4895,"30","30"
"105760",E1237N4892,"2","2"
"106778",E1239N4888,"2","2"
"106515",E1235N4889,"2","2"
"106514",E1234N4889,"5","5"
"106513",E1233N4889,"45","45"
"106512",E1232N4889,"25","25"
"106511",E1231N4889,"45","45"
"106510",E1230N4889,"10","10"
"106509",E1229N4889,"2","2"
"106508",E1228N4889,"2","2"
"106507",E1226N4889,"2","2"
"104722",E1217N4897,"2","2"
"104916",E1217N4896,"2","2"
"104723",E1218N4897,"15","15"
"104917",E1218N4896,"2","2"
"104918",E1219N4896,"10","10"
"104724",E1221N4897,"2","2"
"104725",E1222N4897,"2","2"
"104919",E1222N4896,"2","2"
"105103",E1222N4895,"5","5"
"104726",E1223N4897,"2","2"
"104920",E1223N4896,"2","2"
"105104",E1223N4895,"5","5"
"105297",E1218N4894,"2","2"
"105298",E1221N4894,"2","2"
"105299",E1223N4894,"10","10"
"105516",E1222N4893,"5","5"
"105517",E1223N4893,"20","20"
"105749",E1219N4892,"2","2"
"105750",E1222N4892,"10","10"
"105751",E1223N4892,"15","15"
"105999",E1219N4891,"2","2"
"106000",E1220N4891,"2","2"
"106001",E1222N4891,"5","5"
"106002",E1223N4891,"15","15"
"106003",E1224N4891,"20","20"
