fid,crs28992re,num_nonwes
"127527",E1265N4808,-14999.550
"127323",E1264N4809,12.000
"127526",E1264N4808,-44998.650
"127322",E1263N4809,12.000
"127525",E1263N4808,-44998.650
"127321",E1262N4809,9.000
"127524",E1262N4808,-34998.950
"127106",E1260N4810,-29999.100
"127107",E1261N4810,-19999.400
"126908",E1262N4811,-19999.400
"127108",E1262N4810,9.000
"126909",E1263N4811,6.500
"127109",E1263N4810,31.000
"126910",E1264N4811,23.000
"127110",E1264N4810,22.000
"126911",E1265N4811,23.500
"127111",E1265N4810,24.500
"126912",E1266N4811,10.000
"127112",E1266N4810,21.000
"126913",E1267N4811,30.500
"127113",E1267N4810,13.500
"127114",E1268N4810,36.500
"126914",E1269N4811,40.000
"127115",E1269N4810,8.000
"126915",E1270N4811,36.500
"127116",E1270N4810,7.000
"127117",E1271N4810,31.500
"126916",E1272N4811,24.000
"127118",E1273N4810,8.000
"127119",E1274N4810,19.500
"126917",E1275N4811,6.000
"127120",E1275N4810,30.500
"126918",E1276N4811,-39998.800
"127121",E1276N4810,22.500
"126919",E1277N4811,12.000
"127122",E1277N4810,10.500
"126920",E1278N4811,8.500
"127123",E1278N4810,20.000
"126921",E1279N4811,7.500
"127124",E1279N4810,15.000
"127125",E1280N4810,8.500
"127105",E1259N4810,14.500
"126907",E1259N4811,15.500
"127104",E1258N4810,16.000
"126906",E1258N4811,0.000
"127103",E1257N4810,-59998.200
"126905",E1257N4811,16.000
"126904",E1256N4811,31.000
"127101",E1255N4810,17.000
"126903",E1255N4811,33.000
"127100",E1254N4810,27.000
"126902",E1254N4811,12.500
"127099",E1253N4810,26.000
"126901",E1253N4811,13.500
"126900",E1251N4811,33.000
"126554",E1267N4813,0.000
"126553",E1266N4813,17.000
"126552",E1265N4813,-29999.100
"126551",E1264N4813,-94997.150
"126550",E1263N4813,0.000
"126549",E1262N4813,5.500
"126548",E1261N4813,13.000
"126547",E1260N4813,-74997.750
"126546",E1258N4813,0.000
"126545",E1257N4813,20.000
"126544",E1256N4813,-99997.000
"126543",E1255N4813,16.000
"126356",E1265N4814,30.000
"126355",E1264N4814,16.000
"126354",E1263N4814,27.000
"126353",E1262N4814,20.000
"126352",E1261N4814,11.500
"126351",E1260N4814,24.000
"126350",E1259N4814,7.000
"126349",E1258N4814,-39998.800
"126348",E1257N4814,37.000
"126347",E1256N4814,41.500
"126346",E1255N4814,14.500
"126345",E1253N4814,-39998.800
"126344",E1252N4814,66.000
"126343",E1251N4814,9.000
"126723",E1254N4812,12.000
"126724",E1255N4812,12.500
"126725",E1256N4812,-59998.200
"126726",E1257N4812,22.500
"126727",E1258N4812,18.000
"126728",E1260N4812,-19999.400
"126729",E1261N4812,-24999.250
"126730",E1263N4812,-34998.950
"126731",E1264N4812,8.500
"126732",E1265N4812,15.500
"126733",E1267N4812,22.500
"126734",E1271N4812,74.000
"126735",E1272N4812,100.500
"126736",E1273N4812,-39998.800
"126737",E1274N4812,8.000
"126738",E1275N4812,-64998.050
"126739",E1276N4812,21.000
"126740",E1277N4812,16.000
"126741",E1278N4812,9.500
"126742",E1279N4812,9.500
"125960",E1264N4816,12.500
"125408",E1264N4819,23.000
"125594",E1264N4818,-194994.150
"125763",E1264N4817,0.000
"125961",E1265N4816,9.500
"125409",E1265N4819,0.000
"125595",E1265N4818,0.000
"125764",E1265N4817,32.000
"125962",E1266N4816,14.000
"125596",E1266N4818,-129996.100
"125765",E1266N4817,12.000
"125963",E1267N4816,16.000
"125964",E1269N4816,-189994.300
"125965",E1270N4816,33.000
"125966",E1271N4816,19.000
"125967",E1272N4816,15.000
"125968",E1273N4816,9.500
"126160",E1269N4815,0.000
"126161",E1270N4815,41.000
"126162",E1272N4815,32.000
"126163",E1273N4815,-54998.350
"126164",E1274N4815,8.000
"126165",E1275N4815,10.000
"126166",E1277N4815,10.000
"126167",E1278N4815,12.000
"126360",E1271N4814,23.000
"126361",E1272N4814,5.000
"126362",E1273N4814,13.000
"126363",E1274N4814,-94997.150
"126364",E1275N4814,12.000
"126365",E1276N4814,19.000
"126366",E1277N4814,21.000
"126367",E1278N4814,8.000
"126562",E1277N4813,4.000
"126563",E1278N4813,13.000
"126564",E1279N4813,12.000
"126561",E1275N4813,10.000
"126560",E1274N4813,-124996.250
"126559",E1273N4813,0.000
"126558",E1272N4813,5.000
"126557",E1271N4813,31.000
"126556",E1270N4813,42.000
"126359",E1269N4814,0.000
"126358",E1268N4814,36.000
"126357",E1267N4814,-119996.400
"126159",E1267N4815,0.000
"126158",E1266N4815,6.000
"126157",E1265N4815,8.000
"126156",E1264N4815,32.000
"126155",E1263N4815,33.000
"126154",E1262N4815,15.000
"126153",E1261N4815,-99997.000
"125762",E1263N4817,30.000
"125593",E1263N4818,18.500
"125407",E1263N4819,8.500
"125048",E1263N4821,8.000
"125959",E1263N4816,-69997.900
"125761",E1262N4817,12.000
"125592",E1262N4818,11.000
"125406",E1262N4819,15.000
"125231",E1262N4820,16.500
"125047",E1262N4821,-44998.650
"125958",E1262N4816,13.000
"125760",E1261N4817,9.500
"125591",E1261N4818,16.000
"125405",E1261N4819,12.500
"125230",E1261N4820,10.500
"125957",E1261N4816,8.000
"126152",E1260N4815,13.000
"125956",E1260N4816,-114996.550
"125759",E1260N4817,-44998.650
"125590",E1260N4818,19.000
"125404",E1260N4819,16.000
"125229",E1260N4820,-44998.650
"126151",E1259N4815,10.500
"126150",E1255N4815,18.000
"126149",E1254N4815,45.000
"126148",E1253N4815,42.000
"126147",E1252N4815,51.000
"125954",E1258N4816,-14999.550
"125952",E1255N4816,79.500
"125951",E1254N4816,61.000
"125950",E1253N4816,36.000
"125758",E1259N4817,16.500
"125757",E1255N4817,16.000
"125756",E1254N4817,-29999.100
"125755",E1252N4817,11.500
"125754",E1251N4817,7.000
"125589",E1259N4818,15.000
"125587",E1252N4818,8.000
"125586",E1251N4818,-34998.950
"125402",E1258N4819,36.000
"125403",E1259N4819,30.000
"125401",E1251N4819,21.000
"125226",E1251N4820,27.000
"125044",E1251N4821,7.000
"125228",E1258N4820,8.000
"125232",E1267N4820,21.000
"125233",E1268N4820,35.000
"125234",E1270N4820,65.000
"125235",E1271N4820,10.000
"125236",E1272N4820,19.500
"125049",E1269N4821,55.500
"125051",E1271N4821,22.000
"125052",E1272N4821,15.000
"125053",E1273N4821,6.500
"125054",E1274N4821,6.000
"124885",E1274N4822,-24999.250
"124884",E1273N4822,-49998.500
"124883",E1272N4822,5.000
"124882",E1271N4822,6.500
"124725",E1272N4823,5.500
"125237",E1273N4820,14.000
"125238",E1274N4820,12.000
"125239",E1275N4820,11.000
"125410",E1267N4819,22.000
"125411",E1268N4819,73.500
"125412",E1270N4819,69.000
"125413",E1272N4819,12.000
"125414",E1273N4819,-19999.400
"125415",E1274N4819,6.000
"125416",E1275N4819,7.500
"125417",E1276N4819,-29999.100
"125597",E1268N4818,51.000
"125598",E1270N4818,-79997.600
"125599",E1271N4818,21.000
"125600",E1272N4818,15.000
"125601",E1274N4818,5.000
"125602",E1275N4818,10.500
"125769",E1271N4817,0.000
"125770",E1272N4817,12.500
"125771",E1273N4817,-44998.650
"125772",E1274N4817,10.500
"125767",E1268N4817,5.000
"125768",E1269N4817,6.000
"121983",E1252N4836,-9999.700
"121984",E1254N4836,-19999.400
"121761",E1251N4837,28.000
"121522",E1251N4838,-54998.350
"121258",E1251N4839,14.500
"121005",E1251N4840,40.000
"120752",E1251N4841,24.000
"121762",E1252N4837,-44998.650
"121006",E1252N4840,38.000
"120753",E1252N4841,39.000
"120488",E1252N4842,20.000
"120754",E1253N4841,22.000
"121523",E1255N4838,9.000
"121008",E1256N4840,-9999.700
"121260",E1256N4839,8.500
"119718",E1276N4845,12.000
"118653",E1271N4849,11.500
"118355",E1270N4850,19.000
"117738",E1279N4852,8.000
"117416",E1279N4853,6.000
"117083",E1279N4854,21.500
"118062",E1280N4851,7.500
"117417",E1280N4853,12.000
"117084",E1280N4854,18.000
"118356",E1281N4850,24.000
"118063",E1281N4851,-39998.800
"117418",E1281N4853,11.000
"117085",E1281N4854,25.000
"118357",E1282N4850,11.000
"118064",E1282N4851,27.000
"117741",E1282N4852,22.000
"117419",E1282N4853,39.000
"117086",E1282N4854,40.000
"118655",E1283N4849,10.000
"118358",E1283N4850,9.000
"118065",E1283N4851,12.500
"117742",E1283N4852,17.000
"117420",E1283N4853,38.000
"117087",E1283N4854,44.000
"118923",E1283N4848,-19999.400
"120240",E1287N4843,6.000
"120241",E1288N4843,7.000
"120244",E1291N4843,12.000
"120245",E1292N4843,29.000
"120246",E1293N4843,36.000
"120247",E1294N4843,5.500
"119988",E1295N4844,19.000
"119987",E1294N4844,32.000
"119986",E1293N4844,17.000
"119985",E1292N4844,31.000
"119984",E1291N4844,30.000
"119983",E1290N4844,13.500
"119982",E1289N4844,16.500
"119981",E1287N4844,-14999.550
"119726",E1295N4845,10.000
"119725",E1294N4845,27.000
"119724",E1293N4845,32.000
"119723",E1292N4845,79.500
"119722",E1291N4845,29.000
"119721",E1290N4845,25.000
"119720",E1289N4845,28.000
"119719",E1288N4845,4.500
"119458",E1294N4846,52.500
"119457",E1293N4846,31.000
"119456",E1292N4846,25.000
"119455",E1290N4846,22.000
"119454",E1289N4846,46.500
"119453",E1288N4846,14.000
"119452",E1287N4846,16.500
"120507",E1292N4842,25.000
"119190",E1289N4847,6.500
"119189",E1288N4847,9.000
"119188",E1287N4847,16.000
"118928",E1288N4848,16.500
"118927",E1287N4848,8.000
"118926",E1286N4848,31.000
"118925",E1285N4848,11.000
"118661",E1289N4849,27.000
"118660",E1288N4849,74.000
"118659",E1287N4849,49.000
"118658",E1286N4849,24.000
"118657",E1285N4849,10.500
"118364",E1289N4850,20.000
"118363",E1288N4850,28.000
"118362",E1287N4850,11.500
"118361",E1286N4850,38.000
"118360",E1285N4850,31.500
"118069",E1287N4851,32.000
"118068",E1286N4851,24.500
"118067",E1285N4851,22.500
"117748",E1289N4852,55.500
"119193",E1293N4847,27.500
"119192",E1292N4847,23.000
"119191",E1291N4847,22.000
"118934",E1296N4848,-19999.400
"118932",E1293N4848,8.500
"118931",E1292N4848,22.000
"118930",E1291N4848,38.000
"118929",E1290N4848,47.000
"118664",E1292N4849,25.000
"118663",E1291N4849,21.000
"118662",E1290N4849,44.000
"116779",E1284N4855,22.000
"116462",E1284N4856,12.000
"117088",E1284N4854,54.000
"117421",E1284N4853,60.000
"116780",E1285N4855,-44998.650
"116463",E1285N4856,15.000
"117089",E1285N4854,31.000
"117422",E1285N4853,49.000
"116781",E1286N4855,19.000
"117091",E1287N4854,10.000
"117423",E1286N4853,9.500
"117425",E1288N4853,54.000
"117426",E1289N4853,10.000
"117743",E1284N4852,25.000
"117744",E1285N4852,23.500
"117745",E1286N4852,19.000
"117746",E1287N4852,52.000
"117747",E1288N4852,43.000
"118365",E1291N4850,36.000
"118656",E1284N4849,6.500
"118359",E1284N4850,13.000
"118066",E1284N4851,33.000
"118054",E1258N4851,13.000
"118055",E1259N4851,-64998.050
"118061",E1269N4851,-34998.950
"117732",E1258N4852,-39998.800
"117737",E1268N4852,12.000
"115258",E1269N4860,14.000
"114939",E1269N4861,-9999.700
"112263",E1262N4870,22.000
"112264",E1263N4870,-19999.400
"112265",E1264N4870,26.000
"112266",E1265N4870,32.000
"111990",E1259N4871,33.000
"111991",E1262N4871,12.000
"111992",E1263N4871,78.000
"111993",E1264N4871,47.000
"111994",E1265N4871,59.500
"111720",E1261N4872,29.000
"111721",E1262N4872,87.000
"111723",E1266N4872,52.500
"111447",E1261N4873,43.000
"111448",E1262N4873,36.000
"111449",E1264N4873,34.000
"111450",E1265N4873,27.000
"111451",E1266N4873,13.000
"111160",E1261N4874,26.500
"111161",E1262N4874,20.000
"111162",E1263N4874,45.000
"111163",E1264N4874,38.000
"111164",E1265N4874,-29999.100
"110845",E1261N4875,54.000
"110846",E1262N4875,61.000
"110847",E1263N4875,14.000
"110848",E1264N4875,14.000
"110528",E1262N4876,51.000
"112551",E1263N4869,74.000
"112550",E1262N4869,70.000
"104359",E1245N4899,60.000
"104198",E1248N4900,10.000
"104037",E1245N4901,12.000
"104038",E1246N4901,46.500
"104039",E1247N4901,12.500
"103879",E1246N4902,-44998.650
"103880",E1247N4902,7.000
"103881",E1248N4902,16.500
"103882",E1249N4902,11.000
"103734",E1245N4903,30.000
"103735",E1246N4903,20.000
"103736",E1247N4903,24.000
"103737",E1248N4903,16.000
"103738",E1249N4903,19.000
"103587",E1245N4904,11.500
"103588",E1246N4904,29.500
"103590",E1248N4904,20.000
"103591",E1249N4904,20.000
"103450",E1247N4905,20.000
"103451",E1249N4905,7.000
"103319",E1245N4906,18.000
"103322",E1248N4906,13.000
"103323",E1249N4906,11.500
"103181",E1245N4907,9.000
"103182",E1246N4907,6.000
"103183",E1247N4907,9.500
"103184",E1248N4907,40.000
"103038",E1245N4908,12.500
"103039",E1246N4908,14.000
"103040",E1247N4908,22.000
"109881",E1246N4878,60.000
"109883",E1248N4878,19.000
"109884",E1249N4878,9.000
"109885",E1250N4878,48.000
"104523",E1234N4898,-24999.250
"105305",E1235N4894,22.000
"105112",E1235N4895,16.500
"104926",E1235N4896,25.000
"104732",E1235N4897,7.500
"105525",E1236N4893,19.000
"105306",E1236N4894,18.000
"105113",E1236N4895,13.000
"104927",E1236N4896,31.000
"105307",E1237N4894,12.500
"105114",E1237N4895,13.500
"105308",E1238N4894,24.000
"105115",E1238N4895,14.500
"106515",E1235N4889,12.000
"106513",E1233N4889,75.000
"106512",E1232N4889,22.000
"106511",E1231N4889,23.500
"106510",E1230N4889,15.000
"106509",E1229N4889,-19999.400
"104722",E1217N4897,18.000
"104723",E1218N4897,13.000
"104918",E1219N4896,12.000
"104724",E1221N4897,4.000
"104725",E1222N4897,14.000
"104919",E1222N4896,4.500
"105103",E1222N4895,41.000
"105104",E1223N4895,43.500
"105299",E1223N4894,12.000
"105516",E1222N4893,6.000
"105517",E1223N4893,18.500
"105750",E1222N4892,8.000
"105751",E1223N4892,20.500
"106002",E1223N4891,8.000
"106003",E1224N4891,33.000
"106255",E1222N4890,-19999.400
"106256",E1223N4890,14.500
"106502",E1218N4889,43.500
"106503",E1219N4889,13.500
"106504",E1223N4889,11.500
"106505",E1224N4889,15.500
"106506",E1225N4889,23.000
"106516",E1236N4889,9.000
"106517",E1237N4889,10.000
"106497",E1209N4889,35.000
"106496",E1208N4889,79.500
"106495",E1207N4889,62.000
"106494",E1206N4889,16.500
"106493",E1205N4889,26.000
"106492",E1204N4889,19.500
"106249",E1208N4890,13.000
"106248",E1207N4890,21.000
"106247",E1206N4890,25.000
"106246",E1205N4890,50.000
"106245",E1204N4890,64.500
"106244",E1203N4890,16.000
"106241",E1174N4890,28.000
"106240",E1173N4890,60.000
"105741",E1205N4892,58.000
"105740",E1204N4892,44.000
"105739",E1203N4892,48.000
"105738",E1202N4892,64.000
"105737",E1201N4892,-59998.200
"105736",E1200N4892,21.000
"105511",E1207N4893,25.500
"105510",E1206N4893,38.000
"105509",E1205N4893,26.000
"105508",E1204N4893,31.000
"105507",E1203N4893,62.000
"105506",E1202N4893,61.000
"105505",E1201N4893,37.500
"105291",E1202N4894,57.000
"105094",E1202N4895,39.000
"105504",E1200N4893,55.000
"105289",E1200N4894,20.500
"105092",E1200N4895,31.000
"105503",E1199N4893,61.500
"105288",E1199N4894,38.000
"105091",E1199N4895,47.000
"105287",E1198N4894,21.000
"105090",E1198N4895,22.000
"104715",E1187N4897,7.000
"106250",E1209N4890,45.000
"106489",E1172N4889,27.000
"106490",E1173N4889,32.000
"105093",E1201N4895,43.000
"105290",E1201N4894,16.500
"105987",E1201N4891,16.000
"104717",E1202N4897,63.000
"104910",E1202N4896,11.000
"105988",E1202N4891,52.000
"105989",E1203N4891,52.000
"105292",E1203N4894,23.000
"104911",E1203N4896,35.000
"104718",E1203N4897,33.000
"104511",E1203N4898,60.000
"105990",E1204N4891,96.000
"105293",E1204N4894,-24999.250
"105096",E1204N4895,35.000
"104912",E1204N4896,10.500
"104719",E1204N4897,24.000
"104343",E1204N4899,16.000
"104512",E1204N4898,28.000
"105991",E1205N4891,25.000
"105294",E1205N4894,6.000
"105097",E1205N4895,72.000
"104913",E1205N4896,21.000
"104720",E1205N4897,37.000
"104513",E1205N4898,18.000
"105992",E1206N4891,50.000
"104721",E1206N4897,-19999.400
"105993",E1207N4891,31.000
"104716",E1201N4897,22.500
"105742",E1206N4892,55.000
"105743",E1207N4892,75.000
"104737",E1242N4897,16.000
"104194",E1242N4900,14.000
"104526",E1242N4898,7.000
"104738",E1243N4897,46.000
"104195",E1243N4900,15.000
"104357",E1243N4899,18.500
"104527",E1243N4898,0.000
"104933",E1244N4896,7.000
"104196",E1244N4900,35.000
"104358",E1244N4899,44.000
"104528",E1244N4898,-59998.200
"104934",E1245N4896,11.500
"104529",E1245N4898,25.500
"104360",E1246N4899,21.000
"104935",E1246N4896,11.500
"104530",E1246N4898,10.500
"104361",E1247N4899,18.000
"104197",E1247N4900,26.000
"104936",E1247N4896,-39998.800
"104937",E1248N4896,13.500
"104938",E1249N4896,30.000
"104939",E1250N4896,18.000
"104940",E1251N4896,18.000
"104941",E1252N4896,32.000
"104942",E1253N4896,20.500
"104944",E1255N4896,23.500
"104945",E1256N4896,31.000
"104946",E1257N4896,0.000
"104948",E1259N4896,0.000
"104949",E1260N4896,14.000
"104362",E1249N4899,10.000
"104531",E1248N4898,10.500
"104532",E1249N4898,18.000
"104740",E1248N4897,9.000
"104741",E1249N4897,24.000
"105135",E1259N4895,0.000
"105136",E1260N4895,0.000
"105133",E1256N4895,65.000
"105129",E1252N4895,19.000
"105130",E1253N4895,17.500
"105131",E1254N4895,-24999.250
"105132",E1255N4895,19.000
"105134",E1257N4895,18.500
"105121",E1244N4895,7.000
"105120",E1243N4895,11.000
"103452",E1250N4905,38.000
"103592",E1250N4904,-24999.250
"103453",E1251N4905,30.000
"103593",E1251N4904,7.000
"104199",E1252N4900,22.000
"104040",E1252N4901,43.500
"103884",E1252N4902,30.000
"104200",E1253N4900,-24999.250
"104041",E1253N4901,6.000
"103741",E1253N4903,58.000
"104201",E1254N4900,6.500
"104042",E1254N4901,8.500
"103885",E1254N4902,-74997.750
"104202",E1255N4900,0.000
"104203",E1256N4900,8.500
"104204",E1257N4900,-44998.650
"104363",E1251N4899,21.000
"104365",E1253N4899,50.000
"104366",E1254N4899,10.000
"104367",E1255N4899,-24999.250
"104368",E1257N4899,6.000
"104369",E1258N4899,9.000
"104533",E1250N4898,24.000
"104534",E1252N4898,5.500
"104535",E1253N4898,-54998.350
"104536",E1254N4898,-79997.600
"104537",E1255N4898,12.500
"104538",E1256N4898,25.500
"104539",E1257N4898,0.000
"104540",E1258N4898,24.500
"104541",E1259N4898,0.000
"104742",E1250N4897,35.000
"104743",E1251N4897,45.000
"104744",E1252N4897,24.000
"104746",E1254N4897,7.000
"104747",E1255N4897,15.500
"104748",E1256N4897,0.000
"104749",E1257N4897,-154995.350
"104750",E1258N4897,0.000
"104751",E1259N4897,25.000
"104032",E1238N4901,54.000
"104033",E1239N4901,5.500
"104034",E1240N4901,5.000
"104035",E1241N4901,17.000
"104036",E1242N4901,41.000
"103876",E1238N4902,25.500
"103877",E1239N4902,75.000
"103878",E1240N4902,8.000
"103732",E1240N4903,28.500
"103733",E1242N4903,7.000
"103585",E1243N4904,29.000
"103586",E1244N4904,10.000
"103443",E1237N4905,4.500
"103444",E1239N4905,38.000
"103445",E1240N4905,19.500
"103446",E1241N4905,-14999.550
"103447",E1242N4905,95.000
"103448",E1243N4905,13.000
"103449",E1244N4905,15.500
"103315",E1239N4906,18.000
"103316",E1242N4906,-9999.700
"103317",E1243N4906,32.000
"103318",E1244N4906,0.000
"103179",E1238N4907,-59998.200
"103180",E1244N4907,42.000
"103032",E1238N4908,16.500
"103033",E1239N4908,11.000
"103034",E1240N4908,9.000
"103037",E1244N4908,10.000
"103731",E1236N4903,0.000
"103875",E1236N4902,18.000
"104031",E1236N4901,-19999.400
"103730",E1235N4903,15.500
"103013",E1210N4908,93.000
"103014",E1211N4908,64.500
"103430",E1212N4905,20.000
"103431",E1213N4905,19.500
"103015",E1214N4908,16.000
"103016",E1215N4908,-44998.650
"103017",E1216N4908,21.000
"103166",E1217N4907,8.000
"103018",E1217N4908,8.000
"103167",E1218N4907,25.000
"103019",E1218N4908,8.000
"103302",E1219N4906,-19999.400
"103020",E1219N4908,6.000
"103304",E1222N4906,5.500
"103023",E1223N4908,15.000
"103437",E1226N4905,11.000
"103438",E1227N4905,20.000
"103439",E1228N4905,-49998.500
"103442",E1232N4905,-44998.650
"103576",E1225N4904,-14999.550
"103577",E1226N4904,11.000
"103582",E1235N4904,-34998.950
"103024",E1224N4908,22.000
"103178",E1234N4907,-24999.250
"103177",E1232N4907,35.000
"102884",E1218N4909,16.000
"102743",E1218N4910,16.000
"102885",E1219N4909,15.000
"102744",E1219N4910,15.500
"102886",E1220N4909,-34998.950
"102745",E1220N4910,15.000
"102746",E1221N4910,-39998.800
"102889",E1224N4909,30.000
"102749",E1224N4910,5.000
"102890",E1225N4909,24.000
"102750",E1225N4910,46.500
"102751",E1226N4910,18.500
"102891",E1226N4909,0.000
"102752",E1227N4910,21.000
"102892",E1227N4909,21.000
"102753",E1228N4910,40.000
"102893",E1228N4909,19.000
"102754",E1229N4910,19.000
"102894",E1229N4909,17.500
"102755",E1230N4910,7.000
"102895",E1230N4909,23.000
"102756",E1231N4910,23.000
"102896",E1231N4909,16.500
"102757",E1232N4910,15.500
"102897",E1238N4909,8.000
"102898",E1239N4909,39.000
"102899",E1240N4909,27.000
"102900",E1241N4909,7.000
"102901",E1242N4909,16.000
"102742",E1217N4910,34.000
"102883",E1217N4909,7.000
"102741",E1216N4910,9.000
"102882",E1216N4909,4.000
"102881",E1215N4909,11.000
"102739",E1214N4910,22.000
"102880",E1214N4909,-29999.100
"102879",E1212N4909,32.000
"102878",E1211N4909,184.000
"102763",E1243N4910,5.500
"102762",E1242N4910,4.500
"102761",E1241N4910,27.000
"102760",E1240N4910,33.000
"102759",E1239N4910,14.500
"113920",E1174N4864,19.000
"113329",E1174N4866,43.000
"113041",E1174N4867,0.000
"112766",E1174N4868,30.000
"112477",E1174N4869,90.000
"113610",E1174N4865,18.500
"113921",E1175N4864,0.000
"112767",E1175N4868,0.000
"113042",E1175N4867,41.000
"113330",E1175N4866,-29999.100
"113611",E1175N4865,33.000
"113612",E1176N4865,28.500
"113331",E1176N4866,9.500
"113043",E1176N4867,35.000
"112768",E1176N4868,16.500
"113922",E1176N4864,51.000
"113613",E1177N4865,27.500
"113332",E1177N4866,0.000
"113044",E1177N4867,36.000
"112769",E1177N4868,14.000
"113614",E1178N4865,30.000
"113333",E1178N4866,55.500
"113045",E1178N4867,23.000
"112770",E1178N4868,0.000
"113615",E1179N4865,48.000
"113334",E1179N4866,63.000
"113923",E1177N4864,16.500
"113924",E1178N4864,31.000
"113925",E1179N4864,6.000
"113926",E1180N4864,27.000
"114254",E1179N4863,48.000
"114566",E1178N4862,-64998.050
"114567",E1179N4862,34.500
"114568",E1180N4862,11.000
"114874",E1178N4861,-109996.700
"114875",E1179N4861,134.000
"107918",E1174N4884,16.000
"107919",E1175N4884,15.000
"107920",E1177N4884,-169994.900
"107921",E1178N4884,0.000
"107922",E1179N4884,19.500
"107923",E1183N4884,10.500
"107924",E1184N4884,53.000
"107925",E1185N4884,49.000
"107926",E1186N4884,23.000
"107927",E1187N4884,60.000
"107928",E1188N4884,13.500
"107931",E1196N4884,12.000
"107932",E1197N4884,46.000
"107933",E1198N4884,67.500
"107934",E1199N4884,114.000
"107935",E1200N4884,129.000
"107936",E1201N4884,63.000
"107937",E1202N4884,35.000
"107938",E1203N4884,93.000
"107939",E1204N4884,40.000
"107940",E1205N4884,36.000
"107941",E1206N4884,90.000
"107942",E1207N4884,57.000
"107943",E1208N4884,76.500
"107944",E1209N4884,54.000
"107945",E1210N4884,19.000
"107946",E1224N4884,8.500
"107947",E1225N4884,5.000
"107948",E1226N4884,32.000
"107949",E1227N4884,31.500
"107950",E1228N4884,15.000
"107951",E1229N4884,38.000
"107952",E1230N4884,20.500
"107953",E1231N4884,6.500
"107632",E1227N4885,27.000
"107631",E1226N4885,18.000
"107628",E1220N4885,90.000
"107627",E1213N4885,28.000
"107626",E1212N4885,67.500
"107625",E1211N4885,25.000
"107624",E1210N4885,11.000
"107623",E1209N4885,23.000
"107622",E1208N4885,52.000
"107621",E1207N4885,72.000
"107620",E1206N4885,21.000
"107619",E1205N4885,43.500
"107618",E1204N4885,38.000
"107617",E1203N4885,67.500
"107616",E1202N4885,33.000
"107615",E1201N4885,120.000
"107614",E1200N4885,108.000
"107613",E1199N4885,123.000
"107612",E1198N4885,55.500
"107611",E1197N4885,38.000
"107610",E1196N4885,16.000
"107605",E1188N4885,25.000
"107604",E1187N4885,56.000
"107603",E1186N4885,19.500
"107602",E1185N4885,48.000
"107601",E1184N4885,32.000
"107600",E1183N4885,53.000
"107599",E1182N4885,14.000
"107598",E1181N4885,87.000
"107597",E1179N4885,-19999.400
"107596",E1178N4885,-74997.750
"107594",E1175N4885,36.000
"107593",E1174N4885,39.000
"107633",E1228N4885,40.000
"107634",E1229N4885,24.000
"107635",E1230N4885,21.500
"107286",E1188N4886,55.500
"107287",E1189N4886,94.500
"107289",E1196N4886,67.500
"107290",E1197N4886,30.000
"107291",E1198N4886,102.000
"107292",E1199N4886,120.000
"107293",E1200N4886,74.000
"107294",E1201N4886,51.000
"107295",E1202N4886,19.500
"107296",E1203N4886,66.000
"107297",E1204N4886,57.000
"107298",E1205N4886,36.000
"107299",E1206N4886,32.000
"107300",E1207N4886,37.500
"107301",E1208N4886,16.000
"107302",E1209N4886,52.500
"107303",E1210N4886,27.000
"107304",E1211N4886,27.000
"107305",E1212N4886,48.000
"107306",E1213N4886,76.000
"107307",E1214N4886,18.000
"107308",E1220N4886,47.000
"107311",E1224N4886,5.000
"107312",E1226N4886,34.500
"107313",E1227N4886,37.000
"107314",E1228N4886,35.000
"107315",E1229N4886,19.000
"107316",E1230N4886,12.000
"107318",E1233N4886,51.000
"107285",E1187N4886,45.000
"107284",E1186N4886,29.500
"107283",E1185N4886,64.000
"107282",E1184N4886,30.500
"107281",E1183N4886,42.000
"107280",E1182N4886,41.000
"107279",E1181N4886,9.000
"107278",E1176N4886,40.500
"107277",E1175N4886,33.000
"107276",E1174N4886,38.000
"113340",E1188N4866,55.000
"113341",E1189N4866,44.000
"113342",E1190N4866,64.000
"113343",E1191N4866,52.500
"113344",E1192N4866,34.000
"113345",E1193N4866,57.000
"113346",E1194N4866,52.500
"113347",E1195N4866,99.000
"113348",E1196N4866,24.000
"113349",E1197N4866,76.000
"113350",E1198N4866,63.000
"113351",E1199N4866,78.000
"113352",E1200N4866,50.000
"113353",E1201N4866,112.500
"113354",E1202N4866,45.000
"113355",E1203N4866,33.000
"113356",E1204N4866,24.000
"113357",E1205N4866,31.500
"113358",E1206N4866,33.000
"113359",E1207N4866,42.000
"113360",E1208N4866,44.000
"113362",E1210N4866,32.500
"113363",E1211N4866,44.000
"113364",E1212N4866,36.000
"113365",E1213N4866,21.000
"113366",E1214N4866,38.000
"113367",E1215N4866,28.000
"113368",E1216N4866,56.000
"113369",E1217N4866,27.000
"113371",E1219N4866,51.000
"113372",E1220N4866,54.000
"113339",E1187N4866,13.500
"113338",E1186N4866,70.000
"113337",E1185N4866,103.500
"113336",E1184N4866,62.000
"113335",E1180N4866,21.000
"109270",E1237N4880,21.000
"109269",E1236N4880,26.000
"109268",E1235N4880,44.000
"109267",E1234N4880,79.500
"109265",E1214N4880,30.000
"109264",E1213N4880,76.500
"109263",E1212N4880,48.000
"109261",E1210N4880,31.500
